s = "0";
d = "202";
A = {<"0","1",65,113>,
<"0","7",6,34>,
<"1","0",264,334>,
<"7","0",20,33>,
<"1","2",104,226>,
<"1","8",12,97>,
<"2","1",69,97>,
<"8","1",46,65>,
<"2","3",17,22>,
<"2","9",64,76>,
<"3","2",112,135>,
<"9","2",17,24>,
<"3","4",22,29>,
<"3","10",3,3>,
<"4","3",155,232>,
<"10","3",55,62>,
<"4","5",19,41>,
<"4","11",1,7>,
<"5","4",68,75>,
<"11","4",4,5>,
<"5","6",76,238>,
<"5","12",117,139>,
<"6","5",2,12>,
<"12","5",233,290>,
<"6","13",22,26>,
<"13","6",19,122>,
<"7","8",16,114>,
<"7","14",130,184>,
<"8","7",11,12>,
<"14","7",162,185>,
<"8","9",29,58>,
<"8","15",87,117>,
<"9","8",79,94>,
<"15","8",22,106>,
<"9","10",53,111>,
<"9","16",80,276>,
<"10","9",13,20>,
<"16","9",73,162>,
<"10","11",85,105>,
<"10","17",276,302>,
<"11","10",196,211>,
<"17","10",19,24>,
<"11","12",259,281>,
<"11","18",7,32>,
<"12","11",8,70>,
<"18","11",221,352>,
<"12","13",155,276>,
<"12","19",193,285>,
<"13","12",144,157>,
<"19","12",257,264>,
<"13","20",4,22>,
<"20","13",19,108>,
<"14","15",62,63>,
<"14","21",148,183>,
<"15","14",52,56>,
<"21","14",6,7>,
<"15","16",10,12>,
<"15","22",22,32>,
<"16","15",52,96>,
<"22","15",33,33>,
<"16","17",113,148>,
<"16","23",122,135>,
<"17","16",146,168>,
<"23","16",112,141>,
<"17","18",27,192>,
<"17","24",152,152>,
<"18","17",76,99>,
<"24","17",104,300>,
<"18","19",156,205>,
<"18","25",25,122>,
<"19","18",22,112>,
<"25","18",149,172>,
<"19","20",150,170>,
<"19","26",74,315>,
<"20","19",149,168>,
<"26","19",308,317>,
<"20","27",30,34>,
<"27","20",42,42>,
<"21","22",41,230>,
<"21","28",77,95>,
<"22","21",41,160>,
<"28","21",26,52>,
<"22","23",36,45>,
<"22","29",7,7>,
<"23","22",349,354>,
<"29","22",279,325>,
<"23","24",280,283>,
<"23","30",292,338>,
<"24","23",42,202>,
<"30","23",302,302>,
<"24","25",36,37>,
<"24","31",158,160>,
<"25","24",38,38>,
<"31","24",111,198>,
<"25","26",91,97>,
<"25","32",75,308>,
<"26","25",229,235>,
<"32","25",70,182>,
<"26","27",21,51>,
<"26","33",9,9>,
<"27","26",129,278>,
<"33","26",15,19>,
<"27","34",8,26>,
<"34","27",45,86>,
<"28","29",27,140>,
<"28","35",15,16>,
<"29","28",176,239>,
<"35","28",105,125>,
<"29","30",96,109>,
<"29","36",15,29>,
<"30","29",188,241>,
<"36","29",11,15>,
<"30","31",92,221>,
<"30","37",134,144>,
<"31","30",21,28>,
<"37","30",43,131>,
<"31","32",52,266>,
<"31","38",96,111>,
<"32","31",159,159>,
<"38","31",211,246>,
<"32","33",26,27>,
<"32","39",81,90>,
<"33","32",149,160>,
<"39","32",120,139>,
<"33","34",109,117>,
<"33","40",214,238>,
<"34","33",25,49>,
<"40","33",37,362>,
<"34","41",110,113>,
<"41","34",282,354>,
<"35","36",6,7>,
<"35","42",12,15>,
<"36","35",54,63>,
<"42","35",42,55>,
<"36","37",75,78>,
<"36","43",264,347>,
<"37","36",40,47>,
<"43","36",122,179>,
<"37","38",214,225>,
<"37","44",73,179>,
<"38","37",158,202>,
<"44","37",16,34>,
<"38","39",126,130>,
<"38","45",275,282>,
<"39","38",82,148>,
<"45","38",18,21>,
<"39","40",94,95>,
<"39","46",3,6>,
<"40","39",0,0>,
<"46","39",8,13>,
<"40","41",132,230>,
<"40","47",72,82>,
<"41","40",5,12>,
<"47","40",86,100>,
<"41","48",229,237>,
<"48","41",16,20>,
<"42","43",167,170>,
<"42","49",57,79>,
<"43","42",12,29>,
<"49","42",104,116>,
<"43","44",91,101>,
<"43","50",30,31>,
<"44","43",85,135>,
<"50","43",86,91>,
<"44","45",297,323>,
<"44","51",100,128>,
<"45","44",11,11>,
<"51","44",51,54>,
<"45","46",4,22>,
<"45","52",132,157>,
<"46","45",72,88>,
<"52","45",22,29>,
<"46","47",294,302>,
<"46","53",330,340>,
