s = "0";
d = "203";
A = {<"0","1",90,167>,
<"0","6",193,233>,
<"1","0",14,60>,
<"6","0",253,259>,
<"1","2",236,334>,
<"1","7",49,115>,
<"2","1",133,145>,
<"7","1",88,105>,
<"2","3",241,241>,
<"2","8",155,272>,
<"3","2",126,150>,
<"8","2",13,142>,
<"3","4",246,311>,
<"3","9",17,54>,
<"4","3",102,145>,
<"9","3",200,212>,
<"4","5",16,19>,
<"4","10",277,277>,
<"5","4",230,230>,
<"10","4",67,135>,
<"5","11",274,317>,
<"11","5",43,48>,
<"6","7",48,257>,
<"6","12",120,125>,
<"7","6",27,87>,
<"12","6",35,55>,
<"7","8",100,222>,
<"7","13",285,300>,
<"8","7",2,18>,
<"13","7",10,14>,
<"8","9",226,241>,
<"8","14",0,3>,
<"9","8",2,3>,
<"14","8",84,147>,
<"9","10",231,273>,
<"9","15",201,215>,
<"10","9",23,192>,
<"15","9",118,191>,
<"10","11",21,33>,
<"10","16",1,5>,
<"11","10",24,29>,
<"16","10",89,222>,
<"11","17",0,6>,
<"17","11",239,293>,
<"12","13",93,104>,
<"12","18",260,273>,
<"13","12",100,163>,
<"18","12",64,171>,
<"13","14",116,120>,
<"13","19",23,47>,
<"14","13",12,83>,
<"19","13",190,209>,
<"14","15",38,45>,
<"14","20",15,103>,
<"15","14",65,180>,
<"20","14",48,135>,
<"15","16",208,252>,
<"15","21",216,288>,
<"16","15",229,336>,
<"21","15",69,132>,
<"16","17",133,178>,
<"16","22",51,180>,
<"17","16",64,159>,
<"22","16",167,177>,
<"17","23",135,200>,
<"23","17",62,91>,
<"18","19",4,6>,
<"18","24",60,114>,
<"19","18",203,245>,
<"24","18",81,85>,
<"19","20",117,175>,
<"19","25",127,136>,
<"20","19",133,137>,
<"25","19",23,190>,
<"20","21",45,102>,
<"20","26",176,330>,
<"21","20",147,185>,
<"26","20",331,331>,
<"21","22",31,130>,
<"21","27",106,133>,
<"22","21",267,287>,
<"27","21",47,59>,
<"22","23",198,277>,
<"22","28",25,25>,
<"23","22",197,202>,
<"28","22",43,48>,
<"23","29",13,95>,
<"29","23",126,148>,
<"24","25",163,170>,
<"24","30",85,118>,
<"25","24",322,359>,
<"30","24",332,353>,
<"25","26",69,78>,
<"25","31",114,176>,
