s = "0";
d = "199";
A = {<"0","1",54,58>,
<"0","8",20,115>,
<"1","0",108,164>,
<"8","0",53,239>,
<"1","2",20,34>,
<"1","9",121,122>,
<"2","1",91,119>,
<"9","1",11,115>,
<"2","3",220,236>,
<"2","10",47,150>,
<"3","2",4,4>,
<"10","2",38,38>,
<"3","4",366,370>,
<"3","11",16,35>,
<"4","3",176,178>,
<"11","3",105,234>,
<"4","5",172,247>,
<"4","12",24,71>,
<"5","4",2,11>,
<"12","4",167,262>,
<"5","6",18,44>,
<"5","13",312,331>,
<"6","5",46,62>,
<"13","5",37,40>,
<"6","7",19,36>,
<"6","14",2,3>,
<"7","6",90,96>,
<"14","6",114,118>,
<"7","15",29,52>,
<"15","7",16,198>,
<"8","9",85,85>,
<"8","16",86,265>,
<"9","8",254,322>,
<"16","8",52,87>,
<"9","10",137,140>,
<"9","17",44,128>,
<"10","9",28,34>,
<"17","9",213,266>,
<"10","11",167,254>,
<"10","18",65,168>,
<"11","10",270,285>,
<"18","10",148,314>,
<"11","12",9,66>,
<"11","19",120,134>,
<"12","11",240,345>,
<"19","11",38,65>,
<"12","13",88,148>,
<"12","20",27,29>,
<"13","12",19,41>,
<"20","12",6,32>,
<"13","14",30,46>,
<"13","21",58,101>,
<"14","13",26,154>,
<"21","13",8,13>,
<"14","15",165,276>,
<"14","22",34,72>,
<"15","14",24,28>,
<"22","14",45,54>,
<"15","23",98,135>,
<"23","15",97,155>,
<"16","17",22,172>,
<"16","24",45,71>,
<"17","16",221,261>,
<"24","16",78,94>,
<"17","18",47,76>,
<"17","25",65,66>,
<"18","17",14,30>,
<"25","17",156,167>,
<"18","19",155,220>,
<"18","26",189,189>,
<"19","18",4,5>,
<"26","18",51,160>,
<"19","20",50,102>,
<"19","27",55,59>,
<"20","19",30,34>,
<"27","19",88,102>,
<"20","21",1,1>,
<"20","28",56,65>,
<"21","20",304,309>,
<"28","20",208,296>,
<"21","22",140,143>,
<"21","29",36,241>,
<"22","21",309,319>,
<"29","21",70,134>,
<"22","23",0,2>,
<"22","30",42,75>,
<"23","22",157,208>,
<"30","22",160,250>,
<"23","31",54,167>,
<"31","23",7,20>,
<"24","25",107,152>,
<"24","32",154,192>,
<"25","24",48,71>,
<"32","24",258,270>,
<"25","26",126,140>,
<"25","33",3,10>,
<"26","25",49,53>,
<"33","25",186,191>,
<"26","27",104,126>,
<"26","34",53,86>,
<"27","26",20,59>,
<"34","26",3,3>,
<"27","28",277,317>,
<"27","35",69,70>,
<"28","27",94,96>,
<"35","27",23,117>,
<"28","29",291,301>,
<"28","36",216,357>,
<"29","28",4,14>,
<"36","28",129,218>,
<"29","30",85,229>,
<"29","37",63,158>,
