s = "0";
d = "101";
A = {<"0","1",148,160>,
<"0","2",121,123>,
<"1","3",101,101>,
<"1","4",79,89>,
<"2","3",126,133>,
<"2","4",64,64>,
<"3","5",157,157>,
<"3","6",172,177>,
<"4","5",134,134>,
<"4","6",168,191>,
<"5","7",174,195>,
<"5","8",25,28>,
<"6","7",131,135>,
<"6","8",121,131>,
<"7","9",167,171>,
<"7","10",91,91>,
<"8","9",81,81>,
<"8","10",23,23>,
<"9","11",83,85>,
<"9","12",150,161>,
<"10","11",46,50>,
<"10","12",82,85>,
<"11","13",147,154>,
<"11","14",17,19>,
<"12","13",2,2>,
<"12","14",161,175>,
<"13","15",128,150>,
<"13","16",57,65>,
<"14","15",54,55>,
<"14","16",156,159>,
<"15","17",147,154>,
<"15","18",86,91>,
<"16","17",54,56>,
<"16","18",96,113>,
<"17","19",82,82>,
<"17","20",203,205>,
<"18","19",178,178>,
<"18","20",11,11>,
<"19","21",48,55>,
<"19","22",10,11>,
<"20","21",15,17>,
<"20","22",157,173>,
<"21","23",123,123>,
<"21","24",20,20>,
<"22","23",142,147>,
<"22","24",95,98>,
<"23","25",64,66>,
<"23","26",82,87>,
<"24","25",93,95>,
<"24","26",142,154>,
<"25","27",126,126>,
<"25","28",4,5>,
<"26","27",35,36>,
<"26","28",166,180>,
<"27","29",22,22>,
<"27","30",109,114>,
<"28","29",26,27>,
<"28","30",82,82>,
<"29","31",128,131>,
<"29","32",147,163>,
<"30","31",89,103>,
<"30","32",85,85>,
<"31","33",196,203>,
<"31","34",172,180>,
<"32","33",159,162>,
<"32","34",184,192>,
<"33","35",13,13>,
<"33","36",187,189>,
<"34","35",31,31>,
<"34","36",85,91>,
<"35","37",88,104>,
<"35","38",76,83>,
<"36","37",126,126>,
<"36","38",97,105>,
<"37","39",118,133>,
<"37","40",16,19>,
<"38","39",123,131>,
<"38","40",2,3>,
<"39","41",0,0>,
<"39","42",138,148>,
<"40","41",7,7>,
<"40","42",34,36>,
<"41","43",47,47>,
<"41","44",19,21>,
<"42","43",165,174>,
<"42","44",64,64>,
<"43","45",7,7>,
<"43","46",57,57>,
<"44","45",195,198>,
<"44","46",14,14>,
<"45","47",9,10>,
<"45","48",71,71>,
<"46","47",65,65>,
<"46","48",145,147>,
<"47","49",179,184>,
<"47","50",6,6>,
<"48","49",148,156>,
<"48","50",189,193>,
<"49","51",130,131>,
<"49","52",94,99>,
<"50","51",103,106>,
<"50","52",155,155>,
<"51","53",95,101>,
<"51","54",4,4>,
<"52","53",208,208>,
<"52","54",152,152>,
<"53","55",18,20>,
<"53","56",149,166>,
<"54","55",129,154>,
<"54","56",126,139>,
<"55","57",146,154>,
<"55","58",122,126>,
<"56","57",0,0>,
<"56","58",88,89>,
<"57","59",44,45>,
<"57","60",104,111>,
<"58","59",53,59>,
<"58","60",132,135>,
<"59","61",82,92>,
<"59","62",105,115>,
<"60","61",21,22>,
<"60","62",23,27>,
<"61","63",132,135>,
<"61","64",96,98>,
<"62","63",98,109>,
<"62","64",174,182>,
<"63","65",100,105>,
<"63","66",154,154>,
<"64","65",140,140>,
<"64","66",141,153>,
<"65","67",179,190>,
<"65","68",39,40>,
<"66","67",196,196>,
<"66","68",44,44>,
<"67","69",142,142>,
<"67","70",121,131>,
<"68","69",172,180>,
<"68","70",146,171>,
<"69","71",190,192>,
<"69","72",154,154>,
<"70","71",166,166>,
<"70","72",195,195>,
<"71","73",88,89>,
<"71","74",110,131>,
<"72","73",49,52>,
<"72","74",115,121>,
<"73","75",184,189>,
<"73","76",2,2>,
<"74","75",166,166>,
<"74","76",10,10>,
<"75","77",42,43>,
<"75","78",29,31>,
<"76","77",7,7>,
<"76","78",64,65>,
<"77","79",56,58>,
<"77","80",75,86>,
<"78","79",60,67>,
<"78","80",68,70>,
<"79","81",69,69>,
<"79","82",105,116>,
<"80","81",182,193>,
<"80","82",34,35>,
<"81","83",84,101>,
<"81","84",58,64>,
<"82","83",88,88>,
<"82","84",126,140>,
<"83","85",144,161>,
<"83","86",129,129>,
<"84","85",20,21>,
<"84","86",200,214>,
<"85","87",114,116>,
<"85","88",117,126>,
<"86","87",176,183>,
<"86","88",202,204>,
<"87","89",5,6>,
<"87","90",68,75>,
<"88","89",182,196>,
<"88","90",73,73>,
<"89","91",188,190>,
<"89","92",107,112>,
<"90","91",80,81>,
<"90","92",57,58>,
<"91","93",43,44>,
<"91","94",92,92>,
<"92","93",9,10>,
<"92","94",71,74>,
<"93","95",106,112>,
<"93","96",134,144>,
<"94","95",75,79>,
<"94","96",132,137>,
<"95","97",168,172>,
<"95","98",37,37>,
<"96","97",5,5>,
<"96","98",29,29>,
<"97","99",159,162>,
<"97","100",49,50>,
<"98","99",172,199>,
<"98","100",62,62>,
<"99","101",94,94>,
<"100","101",159,161>};
L = 2972;
U = 3092;
