s = "0";
d = "201";
A = {<"0","1",48,50>,
<"0","2",101,109>,
<"0","3",97,102>,
<"0","4",117,118>,
<"0","5",163,163>,
<"0","6",26,26>,
<"0","7",9,9>,
<"0","8",160,160>,
<"0","9",148,152>,
<"0","10",29,29>,
<"0","11",161,192>,
<"0","12",93,100>,
<"0","13",190,203>,
<"0","14",195,197>,
<"0","15",140,153>,
<"0","16",106,107>,
<"0","17",41,46>,
<"0","18",56,60>,
<"0","19",84,91>,
<"0","20",60,60>,
<"0","21",135,135>,
<"0","22",164,164>,
<"0","23",205,205>,
<"0","24",188,190>,
<"0","25",153,159>,
<"0","26",125,138>,
<"0","27",66,77>,
<"0","28",141,169>,
<"0","29",189,190>,
<"0","30",90,90>,
<"0","31",24,24>,
<"0","32",73,80>,
<"0","33",108,113>,
<"0","34",113,114>,
<"0","35",91,91>,
<"0","36",103,108>,
<"0","37",126,126>,
<"0","38",155,163>,
<"0","39",103,104>,
<"0","40",124,131>,
<"0","41",200,200>,
<"0","42",189,189>,
<"0","43",75,77>,
<"0","44",110,110>,
<"0","45",14,14>,
<"0","46",161,165>,
<"0","47",125,140>,
<"0","48",97,113>,
<"0","49",77,77>,
<"0","50",148,151>,
<"1","51",43,112>,
<"1","52",42,102>,
<"1","53",11,37>,
<"1","54",12,19>,
<"1","55",44,44>,
<"1","56",63,150>,
<"1","57",16,37>,
<"1","58",52,53>,
<"1","59",29,124>,
<"1","60",71,96>,
<"1","61",68,206>,
<"1","62",26,63>,
<"1","63",6,6>,
<"1","64",14,21>,
<"1","65",43,133>,
<"1","66",13,44>,
<"1","67",46,54>,
<"1","68",34,55>,
<"1","69",9,13>,
<"1","70",35,95>,
<"1","71",52,196>,
<"1","72",26,64>,
<"1","73",28,77>,
<"1","74",39,89>,
<"1","75",52,146>,
<"1","76",43,49>,
<"1","77",26,55>,
<"1","78",49,135>,
<"1","79",53,213>,
<"1","80",42,177>,
<"1","81",19,30>,
<"1","82",35,70>,
<"1","83",34,70>,
<"1","84",53,130>,
<"1","85",12,43>,
<"1","86",38,55>,
<"1","87",20,53>,
<"1","88",20,41>,
<"1","89",21,51>,
<"1","90",49,84>,
