s = "0";
d = "201";
A = {<"0","1",84,86>,
<"0","2",60,62>,
<"0","3",125,128>,
<"0","4",4,4>,
<"0","5",69,74>,
<"0","6",77,85>,
<"0","7",108,127>,
<"0","8",64,68>,
<"0","9",75,80>,
<"0","10",71,71>,
<"1","11",48,82>,
<"1","12",49,132>,
<"1","13",51,142>,
<"1","14",54,56>,
<"1","15",59,179>,
<"1","16",51,54>,
<"1","17",32,99>,
<"1","18",71,140>,
<"1","19",38,82>,
<"1","20",57,120>,
<"2","11",74,136>,
<"2","12",59,128>,
<"2","13",7,7>,
<"2","14",21,40>,
<"2","15",35,176>,
<"2","16",29,77>,
<"2","17",2,3>,
<"2","18",28,96>,
<"2","19",42,145>,
<"2","20",16,72>,
<"3","11",11,16>,
<"3","12",17,35>,
<"3","13",42,48>,
<"3","14",7,22>,
<"3","15",23,34>,
<"3","16",18,25>,
<"3","17",31,71>,
<"3","18",43,100>,
<"3","19",26,52>,
<"3","20",37,115>,
<"4","11",47,140>,
<"4","12",11,27>,
<"4","13",30,64>,
<"4","14",63,124>,
<"4","15",22,42>,
<"4","16",4,5>,
<"4","17",42,130>,
<"4","18",45,103>,
<"4","19",31,45>,
<"4","20",14,49>,
<"5","11",16,16>,
<"5","12",38,89>,
<"5","13",16,53>,
<"5","14",0,1>,
<"5","15",49,147>,
<"5","16",11,54>,
<"5","17",13,15>,
<"5","18",4,15>,
<"5","19",32,79>,
<"5","20",56,166>,
<"6","11",36,83>,
<"6","12",43,53>,
<"6","13",28,54>,
<"6","14",21,41>,
<"6","15",12,22>,
<"6","16",2,7>,
<"6","17",31,101>,
<"6","18",40,85>,
<"6","19",2,8>,
<"6","20",38,167>,
<"7","11",11,20>,
<"7","12",39,39>,
<"7","13",24,47>,
<"7","14",65,76>,
<"7","15",9,27>,
<"7","16",34,151>,
<"7","17",46,134>,
<"7","18",51,57>,
<"7","19",65,132>,
<"7","20",32,171>,
<"8","11",48,68>,
<"8","12",16,60>,
<"8","13",55,145>,
<"8","14",17,54>,
<"8","15",17,21>,
<"8","16",18,40>,
<"8","17",48,86>,
<"8","18",2,3>,
<"8","19",11,26>,
<"8","20",32,136>,
<"9","11",6,6>,
<"9","12",6,13>,
<"9","13",35,122>,
<"9","14",55,114>,
<"9","15",20,35>,
<"9","16",9,22>,
<"9","17",7,19>,
<"9","18",1,2>,
<"9","19",27,54>,
<"9","20",26,71>,
<"10","11",19,68>,
<"10","12",0,1>,
<"10","13",25,36>,
<"10","14",34,51>,
<"10","15",46,104>,
<"10","16",16,21>,
<"10","17",24,29>,
<"10","18",35,125>,
<"10","19",32,97>,
<"10","20",21,46>,
<"11","21",38,161>,
<"11","22",0,1>,
<"11","23",20,55>,
<"11","24",41,65>,
<"11","25",43,158>,
<"11","26",70,160>,
<"11","27",24,48>,
<"11","28",37,110>,
<"11","29",45,129>,
<"11","30",1,3>,
<"12","21",20,48>,
<"12","22",5,12>,
<"12","23",42,183>,
<"12","24",49,178>,
<"12","25",19,46>,
<"12","26",43,129>,
<"12","27",35,118>,
<"12","28",57,189>,
<"12","29",18,24>,
<"12","30",48,143>,
<"13","21",14,30>,
<"13","22",32,51>,
<"13","23",17,17>,
<"13","24",50,150>,
<"13","25",16,30>,
<"13","26",27,75>,
<"13","27",60,168>,
<"13","28",5,28>,
<"13","29",15,41>,
<"13","30",37,109>,
<"14","21",9,15>,
<"14","22",21,37>,
<"14","23",37,137>,
<"14","24",14,60>,
<"14","25",28,105>,
<"14","26",1,3>,
<"14","27",52,136>,
<"14","28",23,57>,
<"14","29",31,69>,
<"14","30",42,129>,
<"15","21",31,33>,
<"15","22",20,22>,
<"15","23",36,197>,
<"15","24",7,8>,
<"15","25",37,107>,
<"15","26",3,5>,
<"15","27",37,42>,
<"15","28",59,186>,
<"15","29",2,3>,
<"15","30",4,13>,
<"16","21",34,49>,
<"16","22",27,85>,
<"16","23",2,7>,
<"16","24",33,79>,
<"16","25",18,77>,
<"16","26",29,46>,
<"16","27",20,31>,
<"16","28",6,33>,
<"16","29",29,126>,
<"16","30",64,111>,
<"17","21",29,72>,
<"17","22",37,97>,
<"17","23",22,53>,
<"17","24",44,132>,
<"17","25",68,146>,
<"17","26",17,36>,
<"17","27",62,83>,
<"17","28",18,30>,
<"17","29",41,150>,
<"17","30",13,25>,
<"18","21",47,142>,
<"18","22",38,59>,
<"18","23",31,80>,
<"18","24",7,25>,
<"18","25",7,24>,
<"18","26",9,31>,
<"18","27",18,31>,
<"18","28",33,98>,
<"18","29",23,73>,
<"18","30",9,42>,
<"19","21",24,41>,
<"19","22",2,4>,
<"19","23",49,63>,
<"19","24",52,180>,
<"19","25",21,77>,
<"19","26",23,77>,
<"19","27",6,13>,
<"19","28",21,67>,
<"19","29",34,137>,
<"19","30",15,57>,
<"20","21",33,102>,
<"20","22",7,34>,
<"20","23",12,12>,
<"20","24",43,139>,
<"20","25",42,124>,
<"20","26",20,37>,
<"20","27",34,87>,
<"20","28",27,111>,
<"20","29",65,185>,
<"20","30",4,13>,
<"21","31",23,32>,
<"21","32",37,78>,
<"21","33",7,23>,
<"21","34",39,114>,
<"21","35",23,119>,
<"21","36",41,154>,
<"21","37",50,152>,
<"21","38",36,37>,
<"21","39",42,48>,
<"21","40",10,14>,
<"22","31",47,204>,
<"22","32",46,162>,
<"22","33",12,31>,
<"22","34",65,195>,
<"22","35",9,26>,
<"22","36",19,44>,
<"22","37",12,17>,
<"22","38",18,71>,
<"22","39",18,28>,
<"22","40",13,12>,
<"23","31",54,83>,
<"23","32",17,56>,
<"23","33",32,41>,
<"23","34",2,11>,
<"23","35",35,99>,
<"23","36",41,154>,
<"23","37",45,93>,
<"23","38",51,196>,
<"23","39",8,10>,
<"23","40",22,56>,
<"24","31",1,2>,
<"24","32",51,125>,
<"24","33",42,113>,
<"24","34",17,27>,
<"24","35",4,12>,
<"24","36",31,69>,
<"24","37",69,156>,
<"24","38",20,46>,
<"24","39",49,195>,
<"24","40",46,166>,
<"25","31",63,80>,
<"25","32",19,34>,
<"25","33",5,13>,
<"25","34",57,115>,
<"25","35",29,118>,
<"25","36",18,29>,
<"25","37",24,85>,
<"25","38",49,91>,
<"25","39",44,218>,
