s = "0";
d = "101";
A = {<"0","1",86,88>,
<"0","2",19,19>,
<"0","3",118,118>,
<"0","4",179,190>,
<"0","5",104,107>,
<"0","6",1,1>,
<"0","7",7,7>,
<"0","8",159,159>,
<"0","9",204,204>,
<"0","10",106,114>,
<"0","11",141,144>,
<"0","12",184,197>,
<"0","13",22,23>,
<"0","14",171,180>,
<"0","15",18,18>,
<"0","16",4,4>,
<"0","17",46,46>,
<"0","18",51,54>,
<"0","19",124,125>,
<"0","20",55,60>,
<"0","21",144,147>,
<"0","22",84,86>,
<"0","23",21,24>,
<"0","24",128,143>,
<"0","25",79,90>,
<"1","26",48,48>,
<"1","27",94,96>,
<"1","28",26,27>,
<"1","29",124,132>,
<"1","30",14,15>,
<"1","31",8,8>,
<"1","32",38,38>,
<"1","33",21,21>,
<"1","34",79,82>,
<"1","35",212,212>,
<"1","36",71,71>,
<"1","37",44,45>,
<"1","38",142,154>,
<"1","39",60,69>,
<"1","40",4,4>,
<"1","41",66,75>,
<"1","42",107,109>,
<"1","43",91,99>,
<"1","44",66,69>,
<"1","45",165,165>,
<"1","46",189,189>,
<"1","47",130,147>,
<"1","48",185,196>,
<"1","49",164,183>,
<"1","50",0,0>,
<"2","26",202,204>,
<"2","27",153,155>,
<"2","28",120,143>,
<"2","29",84,90>,
<"2","30",127,133>,
<"2","31",34,34>,
<"2","32",158,174>,
<"2","33",125,128>,
<"2","34",161,168>,
<"2","35",171,181>,
<"2","36",158,179>,
<"2","37",182,199>,
<"2","38",150,150>,
<"2","39",78,82>,
<"2","40",8,8>,
<"2","41",130,136>,
<"2","42",71,75>,
<"2","43",25,25>,
<"2","44",150,150>,
<"2","45",123,129>,
<"2","46",93,112>,
<"2","47",120,137>,
<"2","48",106,109>,
<"2","49",54,54>,
<"2","50",11,12>,
<"3","26",158,164>,
<"3","27",4,4>,
<"3","28",170,171>,
<"3","29",169,172>,
<"3","30",133,135>,
<"3","31",113,113>,
<"3","32",39,44>,
<"3","33",42,42>,
<"3","34",170,195>,
<"3","35",195,200>,
<"3","36",124,124>,
<"3","37",81,86>,
<"3","38",127,127>,
<"3","39",12,15>,
<"3","40",192,195>,
<"3","41",158,160>,
<"3","42",158,173>,
<"3","43",21,21>,
<"3","44",207,209>,
<"3","45",165,165>,
<"3","46",119,129>,
<"3","47",182,191>,
<"3","48",145,158>,
<"3","49",49,49>,
<"3","50",122,128>,
<"4","26",150,155>,
<"4","27",5,5>,
<"4","28",45,45>,
<"4","29",43,44>,
<"4","30",54,61>,
<"4","31",104,110>,
<"4","32",86,88>,
<"4","33",5,5>,
<"4","34",23,23>,
<"4","35",48,53>,
<"4","36",24,25>,
<"4","37",44,48>,
<"4","38",97,97>,
<"4","39",209,211>,
<"4","40",143,155>,
<"4","41",109,109>,
<"4","42",3,3>,
<"4","43",123,129>,
<"4","44",128,128>,
<"4","45",70,74>,
<"4","46",33,33>,
<"4","47",17,17>,
<"4","48",142,145>,
<"4","49",21,22>,
<"4","50",165,165>,
<"5","26",167,169>,
<"5","27",129,149>,
<"5","28",98,101>,
<"5","29",174,179>,
<"5","30",67,67>,
<"5","31",0,0>,
<"5","32",142,144>,
<"5","33",195,200>,
<"5","34",34,36>,
<"5","35",170,199>,
<"5","36",174,180>,
<"5","37",66,77>,
<"5","38",54,58>,
<"5","39",5,5>,
<"5","40",92,93>,
<"5","41",117,122>,
<"5","42",97,100>,
<"5","43",99,102>,
<"5","44",183,200>,
<"5","45",90,97>,
<"5","46",149,154>,
<"5","47",139,144>,
<"5","48",211,211>,
<"5","49",60,62>,
<"5","50",4,4>,
<"6","26",55,57>,
<"6","27",97,103>,
<"6","28",39,45>,
<"6","29",35,36>,
<"6","30",53,54>,
<"6","31",107,111>,
<"6","32",200,208>,
<"6","33",165,169>,
<"6","34",139,142>,
<"6","35",96,116>,
<"6","36",9,9>,
<"6","37",83,93>,
<"6","38",121,121>,
<"6","39",25,26>,
<"6","40",59,62>,
<"6","41",67,67>,
<"6","42",38,42>,
<"6","43",104,106>,
<"6","44",127,128>,
<"6","45",132,155>,
<"6","46",118,122>,
<"6","47",195,202>,
<"6","48",82,87>,
<"6","49",7,8>,
<"6","50",180,182>,
<"7","26",188,197>,
<"7","27",38,39>,
<"7","28",1,1>,
<"7","29",59,61>,
<"7","30",80,80>,
<"7","31",49,56>,
<"7","32",181,187>,
<"7","33",10,10>,
<"7","34",34,39>,
<"7","35",157,158>,
<"7","36",201,205>,
<"7","37",185,202>,
<"7","38",143,161>,
<"7","39",166,185>,
<"7","40",89,90>,
<"7","41",51,52>,
<"7","42",143,152>,
<"7","43",124,139>,
<"7","44",52,52>,
<"7","45",15,15>,
<"7","46",124,127>,
<"7","47",36,41>,
<"7","48",107,108>,
<"7","49",96,103>,
<"7","50",16,18>,
<"8","26",68,78>,
<"8","27",86,87>,
<"8","28",92,92>,
<"8","29",109,114>,
<"8","30",117,131>,
<"8","31",30,35>,
<"8","32",127,129>,
<"8","33",90,100>,
<"8","34",194,201>,
<"8","35",179,187>,
<"8","36",199,207>,
<"8","37",27,28>,
<"8","38",30,33>,
<"8","39",23,25>,
<"8","40",209,209>,
<"8","41",198,208>,
<"8","42",80,80>,
<"8","43",43,45>,
<"8","44",201,203>,
<"8","45",137,145>,
<"8","46",102,104>,
<"8","47",144,163>,
<"8","48",30,31>,
<"8","49",41,47>,
<"8","50",8,8>,
<"9","26",82,82>,
<"9","27",12,12>,
<"9","28",113,122>,
<"9","29",120,121>,
<"9","30",110,110>,
<"9","31",48,50>,
<"9","32",26,28>,
<"9","33",162,196>,
<"9","34",99,99>,
<"9","35",158,165>,
<"9","36",92,93>,
<"9","37",111,111>,
<"9","38",42,42>,
<"9","39",48,50>,
<"9","40",71,79>,
<"9","41",60,64>,
<"9","42",46,47>,
<"9","43",121,121>,
<"9","44",169,171>,
<"9","45",99,99>,
<"9","46",112,120>,
<"9","47",159,171>,
<"9","48",151,151>,
<"9","49",164,186>,
<"9","50",104,108>,
<"10","26",23,25>,
<"10","27",30,32>,
<"10","28",84,84>,
<"10","29",163,190>,
<"10","30",187,187>,
<"10","31",49,51>,
<"10","32",74,74>,
<"10","33",190,207>,
<"10","34",105,127>,
<"10","35",12,13>,
<"10","36",135,138>,
<"10","37",85,88>,
<"10","38",86,86>,
<"10","39",172,174>,
<"10","40",77,81>,
<"10","41",14,15>,
<"10","42",94,100>,
<"10","43",115,120>,
<"10","44",152,157>,
<"10","45",162,164>,
<"10","46",59,59>,
<"10","47",28,28>,
<"10","48",126,135>,
<"10","49",60,65>,
<"10","50",171,171>,
<"11","26",100,100>,
<"11","27",147,154>,
<"11","28",0,0>,
<"11","29",41,42>,
<"11","30",194,207>,
<"11","31",165,184>,
<"11","32",122,126>,
<"11","33",96,99>,
<"11","34",107,107>,
<"11","35",168,170>,
<"11","36",184,194>,
<"11","37",24,27>,
<"11","38",35,35>,
<"11","39",17,17>,
<"11","40",95,96>,
<"11","41",70,71>,
<"11","42",189,204>,
<"11","43",189,200>,
<"11","44",79,86>,
<"11","45",50,53>,
<"11","46",111,114>,
<"11","47",40,41>,
<"11","48",133,140>,
<"11","49",150,167>,
<"11","50",166,170>,
<"12","26",140,140>,
<"12","27",137,139>,
<"12","28",114,114>,
<"12","29",42,43>,
<"12","30",100,107>,
<"12","31",98,104>,
<"12","32",61,63>,
<"12","33",151,156>,
<"12","34",157,166>,
<"12","35",40,42>,
<"12","36",58,61>,
<"12","37",115,117>,
<"12","38",110,112>,
<"12","39",106,111>,
<"12","40",22,25>,
<"12","41",31,33>,
<"12","42",125,134>,
<"12","43",97,97>,
<"12","44",57,57>,
<"12","45",41,47>,
<"12","46",153,153>,
<"12","47",169,170>,
<"12","48",23,24>,
<"12","49",137,151>,
<"12","50",146,154>,
<"13","26",73,73>,
<"13","27",43,44>,
<"13","28",76,80>,
<"13","29",5,5>,
<"13","30",156,156>,
<"13","31",141,167>,
<"13","32",177,202>,
<"13","33",61,65>,
<"13","34",0,0>,
<"13","35",46,47>,
<"13","36",52,62>,
<"13","37",41,45>,
<"13","38",142,144>,
<"13","39",66,66>,
<"13","40",163,171>,
<"13","41",35,37>,
<"13","42",72,76>,
<"13","43",173,179>,
<"13","44",29,30>,
<"13","45",74,74>,
<"13","46",67,75>,
<"13","47",104,110>,
<"13","48",57,62>,
<"13","49",164,176>,
<"13","50",104,104>,
<"14","26",82,91>,
<"14","27",27,27>,
<"14","28",81,81>,
<"14","29",92,105>,
<"14","30",155,155>,
<"14","31",127,132>,
<"14","32",148,156>,
<"14","33",62,63>,
<"14","34",18,20>,
<"14","35",116,136>,
<"14","36",11,12>,
<"14","37",72,77>,
<"14","38",66,67>,
<"14","39",88,94>,
<"14","40",95,99>,
<"14","41",135,137>,
<"14","42",179,196>,
<"14","43",117,117>,
<"14","44",81,81>,
<"14","45",55,55>,
<"14","46",39,39>,
<"14","47",37,41>,
<"14","48",77,77>,
<"14","49",98,103>,
<"14","50",150,154>,
<"15","26",49,50>,
<"15","27",76,79>,
<"15","28",138,141>,
<"15","29",191,195>,
<"15","30",122,127>,
<"15","31",116,121>,
<"15","32",117,124>,
<"15","33",68,77>,
<"15","34",81,84>,
<"15","35",23,26>,
<"15","36",28,29>,
<"15","37",184,184>,
<"15","38",41,42>,
<"15","39",50,50>,
<"15","40",44,48>,
<"15","41",91,97>,
<"15","42",116,135>,
<"15","43",54,54>,
<"15","44",60,60>,
<"15","45",68,72>,
<"15","46",142,142>,
<"15","47",24,27>,
<"15","48",7,8>,
<"15","49",95,97>,
<"15","50",12,14>,
<"16","26",70,70>,
<"16","27",3,3>,
<"16","28",55,61>,
<"16","29",57,61>,
<"16","30",61,64>,
<"16","31",146,162>,
<"16","32",46,47>,
<"16","33",159,163>,
<"16","34",187,187>,
<"16","35",140,152>,
<"16","36",164,170>,
<"16","37",76,78>,
<"16","38",47,48>,
<"16","39",54,57>,
<"16","40",39,41>,
<"16","41",189,189>,
<"16","42",206,206>,
<"16","43",28,29>,
<"16","44",163,173>,
<"16","45",171,176>,
<"16","46",137,141>,
<"16","47",89,91>,
<"16","48",66,69>,
<"16","49",148,152>,
<"16","50",192,203>,
<"17","26",22,22>,
<"17","27",157,185>,
<"17","28",28,29>,
<"17","29",134,146>,
<"17","30",62,67>,
<"17","31",103,115>,
<"17","32",93,99>,
<"17","33",117,130>,
<"17","34",162,166>,
<"17","35",9,11>,
<"17","36",181,191>,
<"17","37",168,187>,
<"17","38",181,187>,
<"17","39",151,159>,
<"17","40",188,193>,
<"17","41",92,95>,
<"17","42",125,128>,
<"17","43",160,192>,
<"17","44",77,78>,
<"17","45",46,46>,
<"17","46",115,115>,
<"17","47",0,0>,
<"17","48",164,170>,
<"17","49",194,194>,
<"17","50",183,183>,
<"18","26",115,116>,
<"18","27",172,178>,
<"18","28",161,169>,
<"18","29",145,168>,
<"18","30",65,65>,
<"18","31",71,71>,
<"18","32",131,153>,
<"18","33",22,25>,
<"18","34",189,189>,
<"18","35",10,10>,
<"18","36",28,31>,
<"18","37",112,113>,
<"18","38",129,130>,
<"18","39",114,116>,
<"18","40",75,75>,
<"18","41",127,131>,
<"18","42",83,85>,
<"18","43",98,106>,
<"18","44",146,146>,
<"18","45",160,184>,
<"18","46",129,130>,
<"18","47",53,58>,
<"18","48",65,65>,
<"18","49",145,146>,
<"18","50",87,88>,
<"19","26",133,137>,
<"19","27",107,108>,
<"19","28",11,11>,
<"19","29",66,67>,
<"19","30",92,95>,
<"19","31",140,140>,
<"19","32",185,185>,
<"19","33",176,211>,
<"19","34",151,157>,
<"19","35",154,162>,
<"19","36",52,53>,
<"19","37",25,27>,
<"19","38",74,74>,
<"19","39",161,164>,
<"19","40",11,11>,
<"19","41",107,108>,
<"19","42",155,160>,
<"19","43",81,92>,
<"19","44",158,182>,
<"19","45",160,160>,
<"19","46",204,204>,
<"19","47",63,63>,
<"19","48",166,171>,
<"19","49",178,190>,
<"19","50",136,144>,
<"20","26",91,97>,
<"20","27",80,86>,
<"20","28",62,63>,
<"20","29",99,100>,
<"20","30",83,91>,
<"20","31",182,184>,
<"20","32",43,49>,
<"20","33",92,94>,
<"20","34",176,176>,
<"20","35",70,71>,
<"20","36",116,118>,
<"20","37",147,159>,
<"20","38",148,149>,
<"20","39",85,93>,
<"20","40",155,155>,
<"20","41",3,4>,
<"20","42",113,119>,
<"20","43",28,30>,
<"20","44",37,40>,
<"20","45",161,176>,
<"20","46",112,119>,
<"20","47",34,34>,
<"20","48",140,143>,
<"20","49",21,25>,
<"20","50",58,58>,
<"21","26",167,174>,
<"21","27",7,7>,
<"21","28",31,33>,
<"21","29",112,123>,
<"21","30",146,146>,
<"21","31",3,3>,
<"21","32",32,33>,
<"21","33",72,82>,
<"21","34",177,210>,
<"21","35",154,158>,
<"21","36",106,124>,
<"21","37",36,43>,
<"21","38",124,128>,
<"21","39",48,50>,
<"21","40",150,151>,
<"21","41",144,151>,
<"21","42",81,87>,
<"21","43",27,31>,
<"21","44",13,14>,
<"21","45",191,196>,
<"21","46",128,134>,
<"21","47",48,52>,
<"21","48",33,33>,
<"21","49",49,49>,
<"21","50",180,180>,
<"22","26",164,165>,
<"22","27",106,106>,
<"22","28",194,194>,
<"22","29",163,187>,
<"22","30",22,22>,
<"22","31",23,25>,
<"22","32",122,130>,
<"22","33",155,182>,
<"22","34",91,100>,
<"22","35",35,37>,
<"22","36",174,184>,
<"22","37",144,167>,
<"22","38",141,148>,
<"22","39",147,150>,
<"22","40",166,167>,
<"22","41",36,36>,
<"22","42",156,159>,
<"22","43",37,38>,
<"22","44",19,19>,
<"22","45",47,55>,
<"22","46",167,167>,
<"22","47",39,42>,
<"22","48",191,191>,
<"22","49",121,124>,
<"22","50",117,118>,
<"23","26",113,127>,
<"23","27",191,210>,
<"23","28",6,6>,
<"23","29",139,139>,
<"23","30",20,22>,
<"23","31",11,11>,
<"23","32",81,81>,
<"23","33",22,25>,
<"23","34",120,139>,
<"23","35",79,79>,
<"23","36",176,192>,
<"23","37",126,126>,
<"23","38",12,13>,
<"23","39",88,89>,
<"23","40",139,139>,
<"23","41",107,108>,
<"23","42",94,96>,
<"23","43",142,156>,
<"23","44",82,88>,
<"23","45",149,155>,
<"23","46",142,146>,
<"23","47",153,163>,
<"23","48",93,96>,
<"23","49",70,83>,
<"23","50",206,206>,
<"24","26",84,85>,
<"24","27",138,139>,
<"24","28",189,189>,
<"24","29",96,103>,
<"24","30",83,83>,
<"24","31",7,7>,
<"24","32",118,128>,
<"24","33",145,150>,
<"24","34",37,41>,
<"24","35",137,146>,
<"24","36",72,77>,
<"24","37",26,27>,
<"24","38",8,9>,
<"24","39",97,99>,
<"24","40",168,189>,
<"24","41",63,63>,
<"24","42",106,106>,
<"24","43",80,88>,
<"24","44",104,107>,
<"24","45",77,85>,
<"24","46",114,115>,
<"24","47",93,97>,
<"24","48",120,129>,
<"24","49",69,77>,
<"24","50",121,121>,
<"25","26",44,46>,
<"25","27",52,54>,
<"25","28",156,166>,
<"25","29",140,141>,
<"25","30",169,172>,
<"25","31",25,26>,
<"25","32",141,151>,
<"25","33",46,53>,
<"25","34",97,98>,
<"25","35",167,181>,
<"25","36",140,142>,
<"25","37",151,160>,
<"25","38",108,111>,
<"25","39",54,54>,
<"25","40",52,52>,
<"25","41",49,50>,
<"25","42",77,79>,
<"25","43",146,149>,
<"25","44",111,112>,
<"25","45",158,173>,
<"25","46",83,83>,
<"25","47",184,184>,
<"25","48",90,98>,
<"25","49",49,51>,
<"25","50",0,1>,
<"26","51",128,136>,
<"26","52",182,186>,
<"26","53",170,174>,
<"26","54",60,62>,
<"26","55",131,132>,
<"26","56",35,36>,
<"26","57",193,198>,
<"26","58",22,24>,
<"26","59",61,64>,
<"26","60",118,131>,
<"26","61",50,50>,
<"26","62",112,114>,
<"26","63",55,57>,
<"26","64",98,99>,
<"26","65",169,186>,
<"26","66",9,10>,
<"26","67",52,54>,
<"26","68",125,126>,
<"26","69",5,5>,
<"26","70",21,21>,
<"26","71",151,174>,
<"26","72",37,43>,
<"26","73",74,76>,
<"26","74",75,79>,
<"26","75",112,114>,
<"27","51",50,53>,
<"27","52",67,71>,
<"27","53",1,1>,
<"27","54",0,0>,
<"27","55",62,64>,
<"27","56",151,157>,
<"27","57",69,71>,
<"27","58",39,39>,
<"27","59",117,118>,
<"27","60",117,117>,
<"27","61",102,103>,
<"27","62",193,201>,
<"27","63",87,96>,
<"27","64",136,145>,
<"27","65",46,49>,
<"27","66",140,143>,
<"27","67",118,119>,
<"27","68",121,124>,
<"27","69",151,153>,
<"27","70",59,59>,
<"27","71",42,42>,
<"27","72",54,55>,
<"27","73",161,176>,
<"27","74",185,198>,
<"27","75",192,196>,
<"28","51",105,113>,
<"28","52",145,150>,
<"28","53",125,129>,
<"28","54",32,33>,
<"28","55",181,204>,
<"28","56",71,77>,
<"28","57",70,75>,
<"28","58",101,119>,
<"28","59",86,91>,
<"28","60",186,215>,
<"28","61",107,119>,
<"28","62",128,142>,
<"28","63",72,74>,
<"28","64",196,200>,
<"28","65",129,138>,
<"28","66",13,14>,
<"28","67",42,42>,
<"28","68",46,48>,
<"28","69",86,93>,
<"28","70",51,52>,
<"28","71",24,25>,
<"28","72",62,64>,
<"28","73",20,20>,
<"28","74",81,87>,
<"28","75",40,46>,
<"29","51",8,9>,
<"29","52",17,18>,
<"29","53",83,86>,
<"29","54",110,122>,
<"29","55",158,160>,
<"29","56",145,150>,
<"29","57",97,105>,
<"29","58",2,3>,
<"29","59",123,126>,
<"29","60",38,39>,
<"29","61",170,172>,
<"29","62",151,151>,
<"29","63",53,63>,
<"29","64",195,197>,
<"29","65",106,112>,
<"29","66",156,166>,
<"29","67",57,60>,
<"29","68",73,83>,
<"29","69",190,195>,
<"29","70",174,180>,
<"29","71",17,19>,
<"29","72",54,54>,
<"29","73",110,110>,
<"29","74",29,30>,
<"29","75",22,26>,
<"30","51",32,37>,
<"30","52",139,143>,
<"30","53",42,42>,
<"30","54",114,116>,
<"30","55",2,2>,
<"30","56",91,92>,
<"30","57",83,83>,
<"30","58",49,50>,
<"30","59",85,86>,
<"30","60",47,47>,
<"30","61",152,155>,
<"30","62",97,98>,
<"30","63",21,21>,
<"30","64",6,6>,
<"30","65",24,25>,
<"30","66",73,73>,
<"30","67",45,49>,
<"30","68",11,11>,
<"30","69",72,81>,
<"30","70",74,82>,
<"30","71",81,82>,
<"30","72",124,140>,
<"30","73",12,12>,
<"30","74",46,46>,
<"30","75",112,116>,
<"31","51",84,89>,
<"31","52",196,198>,
<"31","53",12,12>,
<"31","54",135,136>,
<"31","55",0,0>,
<"31","56",108,120>,
<"31","57",58,63>,
<"31","58",168,174>,
<"31","59",27,27>,
<"31","60",150,155>,
<"31","61",130,139>,
<"31","62",165,183>,
<"31","63",182,184>,
<"31","64",117,118>,
<"31","65",187,202>,
<"31","66",94,98>,
<"31","67",192,196>,
<"31","68",101,107>,
<"31","69",189,189>,
<"31","70",138,139>,
<"31","71",14,15>,
<"31","72",110,119>,
<"31","73",71,73>,
<"31","74",51,52>,
<"31","75",75,81>,
<"32","51",26,28>,
<"32","52",137,142>,
<"32","53",129,143>,
<"32","54",189,201>,
<"32","55",141,141>,
<"32","56",5,6>,
<"32","57",106,109>,
<"32","58",152,157>,
<"32","59",2,3>,
<"32","60",76,76>,
<"32","61",178,178>,
<"32","62",1,2>,
<"32","63",137,150>,
<"32","64",104,113>,
<"32","65",180,180>,
<"32","66",79,92>,
<"32","67",103,110>,
<"32","68",204,214>,
<"32","69",142,154>,
<"32","70",9,9>,
<"32","71",94,95>,
<"32","72",183,189>,
<"32","73",175,177>,
<"32","74",117,125>,
<"32","75",26,27>,
<"33","51",41,44>,
<"33","52",44,49>,
<"33","53",8,8>,
<"33","54",40,41>,
<"33","55",47,47>,
<"33","56",97,104>,
<"33","57",39,40>,
<"33","58",155,160>,
<"33","59",118,118>,
<"33","60",111,124>,
<"33","61",10,10>,
<"33","62",50,51>,
<"33","63",56,56>,
<"33","64",28,29>,
<"33","65",40,40>,
<"33","66",53,53>,
<"33","67",130,133>,
<"33","68",26,26>,
<"33","69",148,161>,
<"33","70",55,55>,
<"33","71",3,4>,
<"33","72",197,199>,
<"33","73",121,131>,
<"33","74",143,143>,
<"33","75",5,6>,
<"34","51",7,7>,
<"34","52",144,147>,
<"34","53",48,51>,
<"34","54",133,155>,
<"34","55",120,123>,
<"34","56",12,12>,
<"34","57",145,153>,
<"34","58",40,41>,
<"34","59",91,96>,
<"34","60",189,189>,
<"34","61",96,98>,
<"34","62",42,42>,
<"34","63",87,88>,
<"34","64",157,175>,
<"34","65",152,159>,
<"34","66",98,112>,
<"34","67",93,94>,
<"34","68",105,105>,
<"34","69",163,166>,
<"34","70",69,73>,
<"34","71",46,46>,
<"34","72",183,183>,
<"34","73",27,31>,
<"34","74",163,163>,
<"34","75",135,135>,
<"35","51",142,158>,
<"35","52",71,72>,
<"35","53",108,117>,
<"35","54",207,211>,
<"35","55",35,40>,
<"35","56",134,146>,
<"35","57",0,0>,
<"35","58",24,24>,
<"35","59",108,118>,
<"35","60",4,5>,
<"35","61",28,31>,
<"35","62",159,163>,
<"35","63",134,134>,
<"35","64",202,208>,
<"35","65",184,188>,
<"35","66",114,123>,
<"35","67",30,31>,
<"35","68",43,43>,
<"35","69",97,101>,
<"35","70",58,58>,
<"35","71",154,166>,
<"35","72",151,154>,
<"35","73",62,75>,
<"35","74",43,44>,
<"35","75",112,118>,
<"36","51",27,28>,
<"36","52",140,152>,
<"36","53",23,23>,
<"36","54",99,104>,
<"36","55",131,133>,
<"36","56",170,175>,
<"36","57",11,11>,
<"36","58",43,45>,
<"36","59",124,141>,
<"36","60",106,109>,
<"36","61",167,177>,
<"36","62",145,173>,
<"36","63",177,180>,
<"36","64",139,139>,
<"36","65",144,158>,
<"36","66",50,50>,
<"36","67",176,176>,
<"36","68",43,43>,
<"36","69",28,28>,
<"36","70",128,129>,
<"36","71",170,180>,
<"36","72",8,8>,
<"36","73",128,132>,
<"36","74",60,64>,
<"36","75",78,79>,
<"37","51",22,24>,
<"37","52",62,66>,
<"37","53",99,101>,
<"37","54",150,153>,
<"37","55",91,103>,
<"37","56",29,29>,
<"37","57",157,170>,
<"37","58",154,169>,
<"37","59",141,159>,
<"37","60",83,86>,
<"37","61",100,100>,
<"37","62",143,163>,
<"37","63",7,7>,
<"37","64",62,64>,
<"37","65",42,46>,
<"37","66",27,27>,
<"37","67",121,132>,
<"37","68",165,165>,
<"37","69",4,4>,
