s = "0";
d = "101";
A = {<"0","1",200,200>,
<"0","2",89,93>,
<"0","3",2,2>,
<"0","4",102,107>,
<"0","5",121,122>,
<"0","6",201,201>,
<"0","7",154,182>,
<"0","8",59,66>,
<"0","9",11,12>,
<"0","10",91,95>,
<"1","11",45,45>,
<"1","12",6,6>,
<"1","13",146,146>,
<"1","14",164,165>,
<"1","15",0,0>,
<"1","16",161,176>,
<"1","17",85,89>,
<"1","18",76,77>,
<"1","19",32,36>,
<"1","20",5,6>,
<"2","11",18,19>,
<"2","12",163,185>,
<"2","13",79,87>,
<"2","14",199,200>,
<"2","15",146,161>,
<"2","16",175,182>,
<"2","17",182,193>,
<"2","18",153,157>,
<"2","19",149,166>,
<"2","20",169,171>,
<"3","11",183,187>,
<"3","12",137,149>,
<"3","13",58,59>,
<"3","14",107,111>,
<"3","15",168,186>,
<"3","16",108,114>,
<"3","17",136,142>,
<"3","18",127,127>,
<"3","19",122,130>,
<"3","20",201,203>,
<"4","11",68,82>,
<"4","12",97,98>,
<"4","13",193,197>,
<"4","14",17,18>,
<"4","15",175,175>,
<"4","16",167,197>,
<"4","17",45,45>,
<"4","18",177,189>,
<"4","19",46,48>,
<"4","20",57,57>,
<"5","11",159,174>,
<"5","12",5,5>,
<"5","13",42,43>,
<"5","14",190,192>,
<"5","15",199,199>,
<"5","16",11,12>,
<"5","17",127,131>,
<"5","18",1,1>,
<"5","19",24,25>,
<"5","20",7,8>,
<"6","11",81,84>,
<"6","12",33,37>,
<"6","13",5,6>,
<"6","14",1,1>,
<"6","15",185,185>,
<"6","16",43,49>,
<"6","17",100,104>,
<"6","18",97,102>,
<"6","19",78,82>,
<"6","20",10,12>,
<"7","11",156,157>,
<"7","12",13,14>,
<"7","13",94,101>,
<"7","14",125,146>,
<"7","15",109,115>,
<"7","16",192,202>,
<"7","17",15,16>,
<"7","18",150,150>,
<"7","19",199,201>,
<"7","20",187,187>,
<"8","11",135,147>,
<"8","12",2,3>,
<"8","13",125,135>,
<"8","14",170,170>,
<"8","15",188,188>,
<"8","16",13,14>,
<"8","17",199,204>,
<"8","18",38,38>,
<"8","19",108,123>,
<"8","20",209,211>,
<"9","11",134,134>,
<"9","12",131,142>,
<"9","13",55,62>,
<"9","14",65,68>,
<"9","15",69,75>,
<"9","16",45,48>,
<"9","17",29,29>,
<"9","18",73,76>,
<"9","19",24,27>,
<"9","20",180,180>,
<"10","11",98,113>,
<"10","12",157,157>,
<"10","13",158,160>,
<"10","14",124,124>,
<"10","15",169,184>,
<"10","16",154,159>,
<"10","17",82,85>,
<"10","18",146,154>,
<"10","19",56,56>,
<"10","20",199,199>,
<"11","21",84,92>,
<"11","22",94,99>,
<"11","23",11,12>,
<"11","24",70,74>,
<"11","25",21,21>,
<"11","26",93,98>,
<"11","27",10,10>,
<"11","28",2,2>,
<"11","29",116,116>,
<"11","30",186,193>,
<"12","21",7,8>,
<"12","22",140,142>,
<"12","23",142,144>,
<"12","24",177,206>,
<"12","25",127,139>,
<"12","26",45,45>,
<"12","27",143,171>,
<"12","28",64,64>,
<"12","29",21,23>,
<"12","30",168,176>,
<"13","21",38,39>,
<"13","22",165,176>,
<"13","23",5,5>,
<"13","24",181,181>,
<"13","25",85,87>,
<"13","26",66,70>,
<"13","27",95,104>,
<"13","28",50,57>,
<"13","29",34,38>,
<"13","30",60,62>,
<"14","21",60,64>,
<"14","22",121,141>,
<"14","23",119,128>,
<"14","24",48,53>,
<"14","25",138,138>,
<"14","26",180,180>,
<"14","27",106,106>,
<"14","28",56,59>,
<"14","29",44,45>,
<"14","30",175,183>,
<"15","21",148,151>,
<"15","22",143,147>,
<"15","23",159,180>,
<"15","24",100,105>,
<"15","25",67,73>,
<"15","26",57,57>,
<"15","27",46,52>,
<"15","28",70,73>,
<"15","29",82,86>,
<"15","30",193,208>,
<"16","21",50,57>,
<"16","22",82,90>,
<"16","23",103,103>,
<"16","24",175,190>,
<"16","25",121,122>,
<"16","26",168,174>,
<"16","27",119,121>,
<"16","28",115,127>,
<"16","29",38,44>,
<"16","30",34,35>,
