200 692
0 1 34 38
0 4 87 111
1 0 224 338
4 0 40 89
1 2 35 209
1 5 64 69
2 1 82 126
5 1 180 295
2 3 74 127
2 6 18 19
3 2 21 173
6 2 83 333
3 7 98 176
7 3 59 131
4 5 240 241
4 8 48 58
5 4 67 266
8 4 57 81
5 6 275 299
5 9 299 313
6 5 8 139
9 5 151 206
6 7 19 115
6 10 265 280
7 6 15 225
10 6 314 354
7 11 22 159
11 7 125 134
8 9 29 40
8 12 108 142
9 8 37 43
12 8 51 216
9 10 39 94
9 13 28 290
10 9 45 86
13 9 32 36
10 11 0 5
10 14 34 188
11 10 3 3
14 10 26 130
11 15 7 27
15 11 16 37
12 13 56 67
12 16 6 68
13 12 20 32
16 12 269 271
13 14 59 345
13 17 80 91
14 13 218 296
17 13 314 350
14 15 129 155
14 18 218 230
15 14 14 78
18 14 21 22
15 19 131 143
19 15 18 255
16 17 11 45
16 20 112 162
17 16 272 299
20 16 5 27
17 18 78 184
17 21 51 69
18 17 25 28
21 17 62 70
18 19 137 148
18 22 1 7
19 18 165 180
22 18 33 42
19 23 347 349
23 19 50 135
20 21 144 153
20 24 276 311
21 20 60 70
24 20 26 146
21 22 21 69
21 25 149 182
22 21 105 131
25 21 60 168
22 23 164 253
22 26 230 238
23 22 4 6
26 22 123 137
23 27 92 166
27 23 21 21
24 25 27 183
24 28 125 198
25 24 57 62
28 24 7 12
25 26 315 318
25 29 237 308
26 25 166 353
29 25 46 46
26 27 81 103
26 30 246 277
27 26 107 118
30 26 96 98
27 31 44 46
31 27 145 145
28 29 3 9
28 32 30 58
29 28 7 12
32 28 207 330
29 30 175 182
29 33 45 50
30 29 137 143
33 29 45 185
30 31 48 48
30 34 56 158
31 30 34 154
34 30 83 89
31 35 47 141
35 31 48 68
32 33 10 10
32 36 217 265
33 32 19 25
36 32 18 18
33 34 67 146
33 37 139 146
34 33 39 45
37 33 11 147
34 35 201 205
34 38 158 164
35 34 218 283
38 34 18 105
35 39 34 41
39 35 11 17
36 37 243 254
36 40 23 33
37 36 78 79
40 36 141 173
37 38 17 67
37 41 33 147
38 37 100 194
41 37 1 2
38 39 91 117
38 42 9 44
39 38 97 167
42 38 187 310
39 43 268 268
43 39 14 51
40 41 5 26
40 44 170 209
41 40 228 276
44 40 113 215
41 42 69 92
41 45 7 11
42 41 106 108
45 41 101 106
42 43 7 7
42 46 108 325
43 42 3 24
46 42 109 205
43 47 39 43
47 43 38 39
44 45 33 128
44 48 91 108
45 44 307 328
48 44 52 54
45 46 148 151
45 49 111 161
46 45 131 169
49 45 7 7
46 47 145 153
46 50 24 59
47 46 115 243
50 46 248 252
47 51 85 229
51 47 12 37
48 49 115 122
48 52 28 107
49 48 247 247
52 48 223 226
49 50 67 70
49 53 153 158
50 49 205 263
53 49 76 183
50 51 77 88
50 54 42 223
51 50 129 153
54 50 126 128
51 55 253 321
55 51 71 75
52 53 106 137
52 56 95 112
53 52 91 270
56 52 126 250
53 54 226 254
53 57 93 196
54 53 39 47
57 53 366 370
54 55 14 81
54 58 14 15
55 54 31 53
58 54 140 250
55 59 317 327
59 55 78 103
56 57 236 272
56 60 27 259
57 56 162 172
60 56 32 80
57 58 202 211
57 61 3 18
58 57 62 81
61 57 4 6
58 59 49 170
58 62 245 251
59 58 62 66
62 58 132 149
59 63 101 102
63 59 4 17
60 61 85 170
60 64 36 38
61 60 56 56
64 60 69 100
61 62 257 263
61 65 127 140
62 61 92 134
65 61 14 15
62 63 41 127
62 66 22 66
63 62 5 11
66 62 13 13
63 67 80 260
67 63 6 16
64 65 18 223
64 68 192 243
65 64 142 162
68 64 143 181
65 66 179 179
65 69 69 70
66 65 189 190
69 65 96 221
66 67 1 31
66 70 117 174
67 66 23 133
70 66 210 238
67 71 13 17
71 67 173 173
68 69 21 49
68 72 14 20
69 68 48 108
72 68 53 147
69 70 204 204
69 73 195 201
70 69 0 1
73 69 20 168
70 71 201 204
70 74 54 105
71 70 53 115
74 70 73 109
71 75 149 150
75 71 48 54
72 73 32 34
72 76 78 84
73 72 114 136
76 72 78 95
73 74 80 94
73 77 54 296
74 73 17 81
77 73 118 132
74 75 97 177
74 78 12 37
75 74 61 303
78 74 127 198
75 79 20 89
79 75 7 53
76 77 22 61
76 80 33 60
77 76 118 122
80 76 152 183
77 78 64 105
77 81 191 272
78 77 106 126
81 77 158 189
78 79 195 196
78 82 79 110
79 78 304 333
82 78 5 9
79 83 13 21
83 79 51 207
80 81 273 276
80 84 7 18
81 80 1 7
84 80 30 44
81 82 165 168
81 85 92 101
82 81 159 169
85 81 22 105
82 83 192 195
82 86 93 111
83 82 126 146
86 82 108 124
83 87 12 22
87 83 128 146
84 85 32 47
84 88 73 150
85 84 95 192
88 84 233 236
85 86 176 263
85 89 5 9
86 85 16 34
89 85 182 334
86 87 97 114
86 90 101 101
87 86 97 107
90 86 3 7
87 91 198 212
91 87 7 11
88 89 245 294
88 92 105 213
89 88 83 156
92 88 218 255
89 90 41 82
89 93 155 295
90 89 19 31
93 89 10 13
90 91 52 53
90 94 8 56
91 90 261 270
94 90 212 230
91 95 0 4
95 91 134 156
92 93 47 142
