98 348
0 1 145 148
0 7 112 112
1 0 93 99
7 0 33 35
1 2 206 208
1 8 55 56
2 1 43 44
8 1 100 100
2 3 12 12
2 9 114 116
3 2 78 78
9 2 121 138
3 4 34 38
3 10 138 142
4 3 150 150
10 3 114 121
4 5 66 66
4 11 57 61
5 4 149 158
11 4 31 31
5 6 85 85
5 12 26 27
6 5 69 73
12 5 10 10
6 13 180 180
13 6 19 19
7 8 40 40
7 14 177 194
8 7 46 51
14 7 58 58
8 9 95 100
8 15 82 82
9 8 53 61
15 8 25 25
9 10 60 64
9 16 28 29
10 9 100 108
16 9 90 93
10 11 187 189
10 17 41 42
11 10 17 18
17 10 105 107
11 12 22 24
11 18 11 13
12 11 156 163
18 11 6 7
12 13 21 23
12 19 72 72
13 12 202 212
19 12 163 184
13 20 168 175
20 13 112 112
14 15 126 126
14 21 181 190
15 14 11 11
21 14 21 25
15 16 172 175
15 22 79 90
16 15 100 115
22 15 10 11
16 17 84 90
16 23 173 177
17 16 102 102
23 16 104 105
17 18 164 164
17 24 88 97
18 17 180 180
24 17 159 177
18 19 50 57
18 25 54 56
19 18 49 50
25 18 73 80
19 20 116 120
19 26 69 72
20 19 90 94
26 19 118 135
20 27 143 144
27 20 117 117
21 22 104 107
21 28 76 80
22 21 131 137
28 21 49 53
22 23 50 51
22 29 95 106
23 22 101 104
29 22 94 103
23 24 65 67
23 30 202 212
24 23 109 120
30 23 149 154
24 25 90 96
24 31 144 144
25 24 192 211
31 24 176 195
25 26 123 138
25 32 78 81
26 25 116 121
32 25 76 78
26 27 61 65
26 33 86 92
27 26 142 164
33 26 7 7
27 34 197 197
34 27 52 52
28 29 200 200
28 35 139 155
29 28 180 214
35 28 25 26
29 30 99 105
29 36 170 181
30 29 23 24
36 29 174 174
30 31 160 189
30 37 159 167
31 30 84 94
37 30 106 106
31 32 188 199
31 38 172 174
32 31 55 62
38 31 99 106
32 33 14 15
32 39 132 141
33 32 185 187
39 32 99 107
33 34 63 63
33 40 136 147
34 33 65 72
40 33 69 72
34 41 102 112
41 34 104 110
35 36 205 207
35 42 66 68
36 35 134 158
42 35 148 169
36 37 9 9
36 43 195 207
37 36 77 77
43 36 82 89
37 38 112 129
37 44 112 126
38 37 192 194
44 37 91 98
38 39 169 170
38 45 133 133
39 38 160 163
45 38 160 172
39 40 148 156
39 46 55 57
40 39 126 130
46 39 74 84
40 41 13 13
40 47 209 211
41 40 58 58
47 40 196 201
41 48 97 110
48 41 169 170
42 43 134 138
42 49 182 194
43 42 91 98
49 42 20 20
43 44 94 95
43 50 85 85
44 43 188 197
50 43 194 194
44 45 183 192
44 51 135 135
45 44 70 79
51 44 140 153
45 46 86 88
45 52 157 158
46 45 139 139
52 45 110 119
46 47 5 5
46 53 152 152
47 46 177 183
53 46 44 45
47 48 115 117
47 54 152 158
48 47 93 102
54 47 81 96
48 55 3 4
55 48 52 55
49 50 190 192
49 56 42 42
50 49 159 179
56 49 70 78
50 51 68 78
50 57 41 44
51 50 27 31
57 50 22 23
51 52 151 162
51 58 1 2
52 51 177 177
58 51 20 20
52 53 154 155
52 59 82 85
53 52 17 17
59 52 183 185
53 54 60 60
53 60 145 148
54 53 133 137
60 53 179 206
54 55 8 8
54 61 115 115
55 54 117 131
61 54 101 109
55 62 83 85
62 55 58 69
56 57 20 20
56 63 137 138
57 56 59 59
63 56 144 153
57 58 86 88
57 64 22 22
58 57 150 151
64 57 54 58
58 59 145 151
58 65 51 51
59 58 54 58
65 58 75 78
59 60 164 169
59 66 186 186
60 59 27 30
66 59 176 199
60 61 36 37
60 67 77 80
61 60 40 45
67 60 56 58
61 62 84 86
61 68 211 211
62 61 27 27
68 61 128 130
62 69 64 69
69 62 166 182
63 64 10 10
63 70 37 38
64 63 111 115
70 63 198 200
64 65 162 172
64 71 96 104
65 64 137 159
71 64 116 116
65 66 34 34
65 72 212 216
66 65 31 31
72 65 179 182
66 67 130 139
66 73 2 2
67 66 2 2
73 66 34 34
67 68 70 73
67 74 78 80
68 67 82 92
74 67 210 210
68 69 59 64
68 75 43 44
69 68 52 52
75 68 32 33
69 76 43 46
76 69 175 182
70 71 145 153
70 77 15 17
71 70 190 191
77 70 84 97
71 72 161 164
71 78 136 138
72 71 10 10
78 71 149 164
72 73 121 130
72 79 14 14
73 72 77 77
79 72 90 98
73 74 140 145
73 80 61 61
74 73 161 181
80 73 87 102
74 75 32 33
74 81 18 19
75 74 4 5
81 74 42 45
75 76 69 71
75 82 143 165
76 75 173 181
82 75 38 39
76 83 19 19
83 76 41 41
77 78 134 139
77 84 66 66
78 77 90 96
84 77 204 204
78 79 100 110
78 85 175 190
79 78 14 14
85 78 14 15
79 80 137 142
79 86 175 177
80 79 26 26
86 79 82 83
80 81 97 97
80 87 138 148
81 80 38 43
87 80 169 192
81 82 111 113
81 88 140 152
82 81 94 94
88 81 85 87
82 83 92 93
82 89 194 194
83 82 94 95
89 82 107 115
83 90 81 84
90 83 44 53
84 85 137 137
84 91 155 160
85 84 126 126
91 84 142 159
85 86 180 201
85 92 80 85
86 85 122 136
92 85 127 128
86 87 107 107
86 93 82 82
87 86 37 38
93 86 138 155
87 88 14 15
87 94 128 139
88 87 85 90
94 87 39 40
88 89 80 90
88 95 114 119
89 88 2 2
95 88 170 173
89 90 168 190
89 96 116 125
90 89 132 132
96 89 48 55
90 97 17 17
97 90 15 15
92 93 72 80
93 92 55 55
93 94 174 194
94 93 152 152
94 95 169 169
95 94 76 81
95 96 163 163
96 95 101 107
96 97 169 189
97 96 79 86
0 97
