100 350
0 20 116 124
0 1 29 31
1 21 162 176
1 0 7 8
1 2 59 61
2 22 143 145
2 1 56 57
2 3 159 159
3 23 93 94
3 2 137 137
3 4 114 122
4 24 25 26
4 3 123 146
4 5 137 150
5 25 203 203
5 4 93 102
5 6 10 12
6 26 56 59
6 5 198 198
6 7 0 0
7 27 81 85
7 6 115 120
7 8 205 207
8 28 195 195
8 7 10 10
8 9 168 168
9 29 108 119
9 8 160 160
9 10 141 168
10 30 35 39
10 9 124 124
10 11 168 172
11 31 116 116
11 10 38 38
11 12 130 137
12 32 15 18
12 11 73 75
12 13 115 115
13 33 19 21
13 12 183 208
13 14 18 19
14 34 48 54
14 13 25 25
14 15 76 78
15 35 151 157
15 14 180 187
15 16 28 28
16 36 153 153
16 15 43 43
16 17 152 171
17 37 105 110
17 16 50 50
17 18 162 163
18 38 176 200
18 17 0 1
18 19 69 70
19 39 140 142
19 18 66 69
20 0 58 60
20 40 165 178
20 21 72 84
21 1 17 18
21 41 155 162
21 20 54 54
21 22 64 64
22 2 44 50
22 42 90 92
22 21 175 200
22 23 33 34
23 3 66 67
23 43 164 164
23 22 2 2
23 24 68 71
24 4 78 79
24 44 206 214
24 23 125 134
24 25 25 25
25 5 89 94
25 45 165 182
25 24 116 126
25 26 123 149
26 6 28 29
26 46 80 80
26 25 31 31
26 27 178 197
27 7 23 23
27 47 79 87
27 26 129 129
27 28 169 185
28 8 126 140
28 48 108 110
28 27 94 94
28 29 98 103
29 9 114 123
29 49 111 111
29 28 113 124
29 30 46 47
30 10 87 95
30 50 87 95
30 29 69 76
30 31 15 15
31 11 127 127
31 51 80 80
31 30 38 39
31 32 149 150
32 12 101 101
32 52 103 115
32 31 77 78
32 33 32 37
33 13 70 72
33 53 182 216
33 32 7 8
33 34 21 22
34 14 70 73
34 54 105 119
34 33 148 157
34 35 0 1
35 15 61 74
35 55 32 33
35 34 86 86
35 36 145 152
36 16 141 141
36 56 87 87
36 35 162 169
36 37 150 150
37 17 33 34
37 57 33 34
37 36 155 157
37 38 89 90
38 18 106 111
38 58 104 109
38 37 34 36
38 39 63 64
39 19 180 180
39 59 147 163
39 38 156 159
40 20 85 85
40 60 176 187
40 41 96 99
41 21 133 147
41 61 47 50
41 40 76 77
41 42 168 171
42 22 149 151
42 62 37 37
42 41 131 135
42 43 191 214
43 23 11 11
43 63 169 201
43 42 113 116
43 44 52 57
44 24 119 132
44 64 36 43
44 43 42 49
44 45 113 115
45 25 88 88
45 65 46 47
45 44 198 200
45 46 9 9
46 26 155 172
46 66 133 155
46 45 113 131
46 47 26 26
47 27 103 104
47 67 144 171
47 46 16 19
47 48 39 39
48 28 73 74
48 68 113 136
48 47 16 16
48 49 72 79
49 29 125 125
49 69 160 166
49 48 3 4
49 50 62 62
50 30 53 53
50 70 23 25
50 49 6 6
50 51 123 123
51 31 147 159
51 71 7 7
51 50 96 106
51 52 154 158
52 32 42 42
52 72 80 82
52 51 55 58
52 53 23 23
53 33 105 106
53 73 167 180
53 52 148 148
53 54 197 199
54 34 10 10
54 74 75 75
54 53 27 27
54 55 107 113
55 35 137 140
55 75 178 201
55 54 152 152
55 56 204 210
56 36 89 91
56 76 6 6
56 55 23 23
56 57 109 111
57 37 117 120
57 77 175 175
57 56 42 43
57 58 106 114
58 38 50 55
58 78 66 70
58 57 75 75
58 59 155 162
59 39 169 171
59 79 93 97
59 58 189 193
60 40 142 156
60 80 71 71
60 61 67 69
61 41 3 3
61 81 96 112
61 60 29 31
61 62 14 14
62 42 107 109
62 82 146 152
62 61 75 86
62 63 204 204
63 43 172 179
63 83 80 81
63 62 108 118
63 64 142 145
64 44 59 63
64 84 14 15
64 63 28 28
64 65 119 120
65 45 199 201
65 85 69 74
65 64 125 134
65 66 178 182
66 46 133 139
66 86 192 213
66 65 170 170
66 67 79 87
67 47 137 145
67 87 33 34
67 66 9 9
67 68 206 214
68 48 205 215
68 88 122 135
68 67 111 111
68 69 76 83
69 49 115 116
69 89 74 82
69 68 131 135
69 70 147 158
70 50 2 2
70 90 34 34
70 69 168 168
70 71 153 168
71 51 116 118
71 91 52 53
71 70 137 138
