360 1308
0 60 39 65
0 1 31 51
1 61 68 98
1 0 8 11
1 2 31 88
2 62 9 48
2 1 18 58
2 3 59 97
3 63 6 10
3 2 37 45
3 4 250 304
4 64 284 284
4 3 74 91
4 5 135 138
5 65 316 345
5 4 16 20
5 6 13 23
6 66 137 240
6 5 110 266
6 7 120 128
7 67 126 126
7 6 171 178
7 8 110 302
8 68 17 55
8 7 55 75
8 9 39 40
9 69 46 46
9 8 2 18
9 10 98 124
10 70 28 77
10 9 79 102
10 11 237 258
11 71 51 88
11 10 37 188
11 12 66 81
12 72 84 109
12 11 66 102
12 13 56 57
13 73 68 119
13 12 75 184
13 14 11 11
14 74 274 321
14 13 8 13
14 15 53 147
15 75 86 111
15 14 224 325
15 16 250 281
16 76 292 318
16 15 127 158
16 17 90 215
17 77 56 57
17 16 186 256
17 18 10 10
18 78 87 87
18 17 33 35
18 19 18 24
19 79 58 58
19 18 31 34
19 20 83 148
20 80 14 47
20 19 214 280
20 21 202 218
21 81 0 7
21 20 6 28
21 22 172 178
22 82 334 334
22 21 31 53
22 23 48 186
23 83 259 272
23 22 306 306
23 24 84 120
24 84 207 214
24 23 36 40
24 25 38 245
25 85 356 366
25 24 220 253
25 26 55 82
26 86 275 332
26 25 140 182
26 27 10 70
27 87 39 161
27 26 255 327
27 28 47 173
28 88 285 287
28 27 10 121
28 29 227 248
29 89 92 176
29 28 177 285
29 30 76 130
30 90 206 312
30 29 143 160
30 31 314 359
31 91 221 340
31 30 41 61
31 32 146 221
32 92 68 84
32 31 15 22
32 33 0 9
33 93 75 182
33 32 11 12
33 34 15 40
34 94 22 36
34 33 108 112
34 35 70 77
35 95 283 286
35 34 117 138
35 36 56 143
36 96 106 106
36 35 40 48
36 37 19 21
37 97 8 12
37 36 102 121
37 38 209 247
38 98 40 304
38 37 19 33
38 39 8 18
39 99 36 37
39 38 254 258
39 40 71 71
40 100 116 270
40 39 17 167
40 41 41 113
41 101 12 41
41 40 53 67
41 42 43 102
42 102 12 111
42 41 161 240
42 43 162 219
43 103 35 40
43 42 151 167
43 44 73 90
44 104 101 155
44 43 126 136
44 45 1 12
45 105 122 158
45 44 230 267
45 46 25 40
46 106 12 23
46 45 31 110
46 47 3 5
47 107 99 100
47 46 29 42
47 48 58 117
48 108 274 281
48 47 51 80
48 49 27 40
49 109 50 138
49 48 108 131
49 50 18 73
50 110 57 67
50 49 108 128
50 51 108 130
51 111 327 336
51 50 18 57
51 52 48 80
52 112 144 179
52 51 37 57
52 53 4 6
53 113 36 52
53 52 217 267
53 54 41 100
54 114 33 37
54 53 23 52
54 55 170 204
55 115 352 362
55 54 66 111
55 56 221 223
56 116 192 201
56 55 193 252
56 57 26 192
57 117 39 80
57 56 118 168
57 58 33 123
58 118 35 43
58 57 156 179
