200 710
0 1 162 187
0 5 18 174
1 0 93 119
5 0 51 68
1 2 134 175
1 6 164 250
2 1 4 14
6 1 131 266
2 3 105 205
2 7 118 141
3 2 35 157
7 2 79 102
3 4 143 154
3 8 43 70
4 3 88 133
8 3 211 211
4 9 53 94
9 4 69 76
5 6 62 172
5 10 92 134
6 5 254 259
10 5 47 155
6 7 33 145
6 11 2 19
7 6 235 289
11 6 190 272
7 8 318 336
7 12 23 28
8 7 266 273
12 7 53 127
8 9 53 78
8 13 117 176
9 8 81 84
13 8 162 170
9 14 184 223
14 9 187 190
10 11 15 44
10 15 268 268
11 10 18 39
15 10 14 109
11 12 102 169
11 16 74 108
12 11 19 28
16 11 179 185
12 13 264 268
12 17 72 152
13 12 203 275
17 12 210 273
13 14 2 3
13 18 10 26
14 13 29 121
18 13 138 138
14 19 34 132
19 14 46 126
15 16 4 5
15 20 54 179
16 15 40 51
20 15 220 252
16 17 96 96
16 21 57 69
17 16 31 74
21 16 49 60
17 18 21 146
17 22 9 49
18 17 14 15
22 17 55 58
18 19 25 81
18 23 156 158
19 18 53 88
23 18 85 100
19 24 96 118
24 19 133 218
20 21 47 78
20 25 60 60
21 20 93 212
25 20 80 269
21 22 100 102
21 26 32 45
22 21 323 325
26 21 27 34
22 23 83 97
22 27 44 75
23 22 313 323
27 22 53 76
23 24 82 123
23 28 221 291
24 23 18 58
28 23 61 164
24 29 50 50
29 24 64 229
25 26 3 27
25 30 34 54
26 25 71 372
30 25 147 249
26 27 12 66
26 31 58 211
27 26 17 40
31 26 133 205
27 28 112 116
27 32 81 90
28 27 196 316
32 27 213 213
28 29 190 219
28 33 26 323
29 28 285 292
33 28 12 14
29 34 102 195
34 29 89 276
30 31 47 231
30 35 192 195
31 30 316 326
35 30 90 172
31 32 43 116
31 36 1 16
32 31 141 213
36 31 153 233
32 33 165 281
32 37 208 210
33 32 11 12
37 32 72 105
33 34 156 170
33 38 184 189
34 33 60 136
38 33 79 80
34 39 185 197
39 34 24 185
35 36 346 354
35 40 160 163
36 35 76 76
40 35 150 231
36 37 62 108
36 41 230 240
37 36 80 91
41 36 283 327
37 38 307 318
37 42 7 82
38 37 131 160
42 37 154 304
38 39 201 320
38 43 22 30
39 38 20 40
43 38 116 223
39 44 5 37
44 39 49 119
40 41 104 109
40 45 81 81
41 40 18 30
45 40 14 131
41 42 137 137
41 46 179 180
42 41 131 141
46 41 30 56
42 43 238 294
42 47 26 50
