1000 3780
0 100 268 320
0 1 99 139
1 101 25 28
1 0 15 32
1 2 221 241
2 102 24 98
2 1 39 123
2 3 156 240
3 103 22 29
3 2 5 17
3 4 58 174
4 104 135 193
4 3 18 18
4 5 4 9
5 105 46 52
5 4 46 64
5 6 132 209
6 106 27 28
6 5 241 249
6 7 10 21
7 107 223 230
7 6 111 166
7 8 26 65
8 108 242 278
8 7 318 323
8 9 253 307
9 109 85 137
9 8 96 137
9 10 106 134
10 110 14 122
10 9 88 134
10 11 47 84
11 111 338 338
11 10 95 152
11 12 132 152
12 112 60 62
12 11 64 282
12 13 10 13
13 113 98 275
13 12 78 196
13 14 307 310
14 114 53 81
14 13 43 43
14 15 33 35
15 115 304 306
15 14 27 43
15 16 47 127
16 116 3 8
16 15 150 173
16 17 5 5
17 117 2 17
17 16 179 193
17 18 51 246
18 118 31 73
18 17 113 224
18 19 48 48
19 119 232 305
19 18 89 107
19 20 177 181
20 120 97 161
20 19 30 43
20 21 122 249
21 121 15 73
21 20 192 228
21 22 174 174
22 122 55 140
22 21 21 68
22 23 70 109
23 123 21 48
23 22 13 25
23 24 232 258
24 124 286 291
24 23 58 82
24 25 136 171
25 125 126 138
25 24 242 344
25 26 59 141
26 126 101 194
26 25 39 222
26 27 8 76
27 127 38 94
27 26 147 151
27 28 67 83
28 128 3 27
28 27 153 175
28 29 60 186
29 129 22 183
29 28 308 313
29 30 38 81
30 130 20 49
30 29 4 4
30 31 5 41
31 131 130 327
31 30 25 29
31 32 25 36
32 132 64 115
32 31 23 109
32 33 21 41
33 133 86 88
33 32 184 222
33 34 96 97
34 134 120 154
34 33 45 55
34 35 3 3
35 135 96 103
35 34 80 86
35 36 116 116
36 136 46 102
36 35 143 175
36 37 48 152
37 137 27 33
37 36 1 2
37 38 26 77
38 138 55 56
38 37 66 117
38 39 189 263
39 139 259 312
39 38 57 141
39 40 6 13
40 140 10 24
40 39 24 24
40 41 296 296
41 141 4 7
41 40 0 1
41 42 75 79
42 142 176 230
42 41 132 137
42 43 169 255
43 143 211 213
43 42 280 317
43 44 131 145
44 144 241 302
44 43 238 250
44 45 45 96
45 145 1 1
45 44 122 197
45 46 106 210
46 146 288 306
46 45 73 212
46 47 279 285
47 147 279 318
47 46 111 124
47 48 6 11
48 148 109 119
48 47 254 287
48 49 308 325
49 149 11 14
49 48 82 83
49 50 42 220
50 150 42 68
50 49 1 9
50 51 61 112
51 151 229 234
51 50 44 61
51 52 85 86
52 152 21 39
52 51 51 58
52 53 69 283
53 153 12 167
53 52 125 345
53 54 125 200
54 154 76 122
54 53 3 4
54 55 24 28
55 155 23 26
55 54 24 99
55 56 261 322
56 156 253 266
56 55 81 222
56 57 274 292
57 157 13 47
57 56 1 1
57 58 42 257
58 158 73 170
58 57 210 284
58 59 30 326
59 159 176 181
59 58 179 233
59 60 30 32
60 160 13 17
60 59 92 147
60 61 84 88
61 161 58 74
61 60 8 25
61 62 27 283
62 162 195 252
62 61 176 179
62 63 107 107
63 163 100 262
63 62 279 352
63 64 15 26
64 164 289 289
64 63 26 31
64 65 17 37
65 165 87 141
65 64 17 210
65 66 78 83
66 166 5 10
66 65 30 64
66 67 47 143
67 167 32 37
67 66 14 23
67 68 174 176
68 168 163 201
68 67 45 52
68 69 2 8
69 169 6 33
69 68 172 186
69 70 25 71
70 170 39 48
70 69 9 10
70 71 156 231
71 171 323 338
71 70 161 165
71 72 23 253
72 172 119 120
72 71 200 200
72 73 42 45
73 173 78 201
73 72 99 122
73 74 80 253
74 174 36 43
74 73 48 88
74 75 25 113
75 175 147 255
75 74 18 58
75 76 234 242
76 176 39 44
76 75 22 50
76 77 182 191
77 177 176 223
77 76 41 41
77 78 58 125
78 178 2 2
78 77 181 185
78 79 58 103
79 179 40 41
79 78 70 117
79 80 26 31
80 180 8 50
80 79 3 32
80 81 22 60
81 181 22 41
81 80 117 182
81 82 169 186
82 182 54 106
82 81 111 112
82 83 164 164
83 183 41 115
83 82 14 21
83 84 58 68
84 184 138 194
84 83 129 196
84 85 21 24
85 185 286 300
85 84 165 223
85 86 111 151
86 186 27 146
86 85 105 111
86 87 44 71
87 187 10 44
87 86 38 41
87 88 16 78
88 188 118 126
88 87 140 200
88 89 111 137
89 189 93 94
89 88 255 291
89 90 201 265
90 190 81 82
90 89 25 46
90 91 52 221
91 191 255 300
91 90 4 6
91 92 128 171
92 192 187 284
92 91 4 5
92 93 65 140
93 193 58 120
93 92 96 96
93 94 189 204
94 194 28 49
94 93 215 294
94 95 8 18
95 195 79 140
95 94 39 172
95 96 145 178
96 196 46 49
96 95 136 215
96 97 104 183
97 197 143 266
97 96 126 150
97 98 200 215
98 198 8 18
98 97 71 82
98 99 219 273
99 199 0 1
99 98 164 201
100 0 50 54
100 200 39 90
100 101 201 257
101 1 283 294
101 201 68 101
101 100 27 166
101 102 5 12
102 2 274 287
102 202 6 8
102 101 100 245
102 103 112 119
103 3 145 171
103 203 116 277
103 102 6 6
103 104 59 95
104 4 262 316
104 204 54 54
104 103 204 260
104 105 217 228
105 5 4 38
105 205 72 153
105 104 54 199
105 106 62 210
106 6 27 30
106 206 251 265
106 105 262 263
106 107 52 52
107 7 266 285
107 207 233 257
107 106 17 140
107 108 163 237
108 8 74 106
108 208 206 250
108 107 85 150
108 109 143 314
109 9 147 183
109 209 32 112
109 108 114 136
109 110 1 9
110 10 268 302
110 210 26 52
110 109 58 102
110 111 15 102
111 11 209 228
111 211 10 31
111 110 50 157
111 112 13 110
112 12 158 164
112 212 56 110
112 111 57 58
112 113 69 116
113 13 3 5
113 213 108 110
113 112 39 168
113 114 178 197
114 14 105 164
114 214 290 301
114 113 145 156
114 115 77 110
115 15 18 22
115 215 279 298
115 114 166 172
115 116 90 110
116 16 30 62
116 216 82 85
116 115 69 71
116 117 104 221
117 17 61 63
117 217 1 5
117 116 207 207
117 118 134 234
118 18 39 57
118 218 33 69
118 117 203 203
118 119 204 247
119 19 39 70
119 219 25 54
119 118 103 103
119 120 213 291
120 20 356 374
120 220 18 21
120 119 286 307
120 121 19 202
121 21 113 138
121 221 255 268
121 120 31 42
121 122 176 240
122 22 121 123
122 222 1 3
122 121 153 160
122 123 42 111
123 23 252 260
123 223 54 82
123 122 37 41
123 124 36 100
124 24 290 307
124 224 15 17
124 123 161 163
124 125 97 124
125 25 16 17
125 225 25 101
125 124 44 80
125 126 176 243
126 26 278 280
126 226 140 177
126 125 141 164
126 127 3 4
127 27 198 257
127 227 35 109
127 126 28 191
127 128 24 64
128 28 241 309
128 228 48 118
128 127 108 134
128 129 171 179
129 29 121 128
129 229 299 334
129 128 92 105
129 130 7 70
130 30 8 10
130 230 209 264
130 129 105 121
130 131 348 366
131 31 280 338
131 231 344 344
131 130 61 94
131 132 2 15
132 32 180 232
132 232 4 6
132 131 114 323
132 133 146 214
133 33 208 374
133 233 162 276
133 132 169 225
133 134 66 234
134 34 64 123
134 234 87 94
134 133 228 272
134 135 4 5
135 35 97 107
135 235 294 316
135 134 161 175
135 136 62 241
136 36 39 48
136 236 12 15
136 135 47 285
136 137 19 37
137 37 19 176
137 237 38 218
137 136 6 6
137 138 256 264
138 38 19 21
138 238 315 321
138 137 149 211
138 139 93 136
139 39 116 116
139 239 96 103
139 138 40 50
139 140 3 12
