102 362
0 17 172 193
0 1 90 90
1 18 71 74
1 0 83 86
1 2 56 61
2 19 26 30
2 1 70 83
2 3 176 186
3 20 54 60
3 2 77 83
3 4 58 63
4 21 188 197
4 3 39 40
4 5 1 1
5 22 31 31
5 4 140 140
5 6 86 87
6 23 27 28
6 5 214 218
6 7 73 84
7 24 4 4
7 6 164 164
7 8 18 18
8 25 130 135
8 7 32 34
8 9 110 126
9 26 45 45
9 8 51 52
9 10 189 189
10 27 58 58
10 9 21 22
10 11 194 198
11 28 34 35
11 10 25 27
11 12 135 138
12 29 116 120
12 11 195 216
12 13 190 194
13 30 83 94
13 12 201 203
13 14 10 10
14 31 126 127
14 13 103 110
14 15 155 170
15 32 94 94
15 14 20 23
15 16 125 136
16 33 29 30
16 15 66 67
17 0 45 49
17 34 116 124
17 18 55 63
18 1 40 45
18 35 24 28
18 17 152 152
18 19 149 162
19 2 22 25
19 36 117 118
19 18 23 24
19 20 164 168
20 3 121 126
20 37 137 141
20 19 146 153
20 21 173 188
21 4 44 49
21 38 117 129
21 20 9 10
21 22 109 119
22 5 5 5
22 39 132 142
22 21 86 87
22 23 161 171
23 6 4 5
23 40 177 210
23 22 95 104
23 24 181 187
24 7 64 67
24 41 3 3
24 23 75 75
24 25 47 50
25 8 193 193
25 42 171 185
25 24 96 97
25 26 113 113
26 9 108 112
26 43 161 161
26 25 143 150
26 27 117 136
27 10 209 209
27 44 160 185
27 26 166 170
27 28 132 134
28 11 164 176
28 45 27 27
28 27 181 187
28 29 8 9
29 12 149 152
29 46 123 134
29 28 43 45
29 30 111 126
30 13 75 75
30 47 88 88
30 29 147 147
30 31 3 3
31 14 148 149
31 48 104 109
31 30 8 9
31 32 6 7
32 15 53 62
32 49 92 93
32 31 92 95
32 33 16 17
33 16 33 33
33 50 215 215
33 32 175 187
34 17 105 114
34 51 110 128
34 35 44 44
35 18 105 107
35 52 181 206
35 34 169 171
35 36 72 74
36 19 101 106
36 53 190 190
36 35 122 131
36 37 70 74
37 20 92 93
37 54 20 21
37 36 36 36
37 38 77 91
38 21 147 147
38 55 4 5
38 37 130 133
38 39 36 42
39 22 111 122
39 56 102 102
39 38 56 56
39 40 150 150
40 23 16 18
40 57 40 40
40 39 0 1
40 41 34 35
41 24 103 116
41 58 120 121
41 40 86 97
41 42 10 10
42 25 135 135
42 59 10 10
42 41 52 52
42 43 69 70
43 26 99 104
43 60 64 66
43 42 36 38
43 44 66 75
44 27 59 62
44 61 119 128
44 43 135 147
44 45 175 180
45 28 172 184
45 62 163 163
45 44 6 7
45 46 132 137
46 29 178 194
46 63 160 172
46 45 166 166
46 47 23 23
47 30 121 124
47 64 169 169
47 46 169 174
47 48 87 89
48 31 191 191
48 65 12 12
48 47 157 166
48 49 164 195
49 32 95 97
49 66 54 56
49 48 172 172
49 50 53 53
50 33 43 49
50 67 186 192
50 49 101 111
51 34 42 42
51 68 105 123
51 52 156 156
52 35 85 86
52 69 69 71
52 51 125 128
52 53 4 5
53 36 86 86
53 70 94 99
53 52 200 202
53 54 153 179
54 37 75 86
54 71 88 93
54 53 168 173
54 55 5 5
55 38 201 203
55 72 30 30
55 54 61 69
55 56 23 23
56 39 169 189
56 73 40 46
56 55 9 10
56 57 42 43
57 40 18 18
57 74 137 139
57 56 98 102
57 58 103 118
58 41 200 202
58 75 6 6
58 57 72 73
58 59 128 132
59 42 200 200
59 76 94 100
59 58 57 60
59 60 69 69
60 43 33 35
60 77 32 32
60 59 16 16
60 61 178 180
61 44 88 90
61 78 178 178
61 60 173 182
61 62 125 144
62 45 146 150
62 79 11 11
62 61 184 205
62 63 175 189
63 46 90 98
63 80 58 63
63 62 153 158
63 64 172 205
64 47 135 136
64 81 37 37
64 63 41 46
64 65 15 16
65 48 176 192
65 82 101 109
65 64 209 215
65 66 76 82
66 49 68 71
66 83 79 80
66 65 187 202
66 67 204 206
67 50 153 170
67 84 91 101
67 66 28 28
68 51 4 5
68 85 147 164
68 69 180 182
69 52 93 94
69 86 162 166
69 68 7 7
69 70 116 117
70 53 186 186
70 87 131 146
70 69 130 141
70 71 31 32
71 54 77 86
71 88 58 62
71 70 198 204
71 72 119 129
72 55 87 88
72 89 16 17
72 71 11 13
72 73 7 7
73 56 131 135
73 90 137 147
73 72 49 52
73 74 122 124
74 57 43 44
74 91 80 86
74 73 60 62
74 75 108 128
75 58 99 99
75 92 69 71
75 74 79 79
75 76 179 185
76 59 117 130
76 93 78 84
76 75 135 154
76 77 196 200
77 60 197 211
77 94 16 18
77 76 62 73
77 78 148 148
78 61 208 208
78 95 97 109
78 77 95 97
78 79 180 197
79 62 76 76
79 96 34 38
79 78 53 54
79 80 151 168
80 63 156 161
80 97 79 83
80 79 16 18
80 81 97 109
81 64 80 83
81 98 170 172
81 80 118 119
81 82 62 69
82 65 7 7
82 99 40 43
82 81 136 147
82 83 158 160
83 66 134 134
83 100 125 129
83 82 121 130
83 84 95 95
84 67 178 179
84 101 146 146
84 83 90 101
85 68 144 147
85 86 166 188
86 69 30 32
86 85 109 114
86 87 149 149
87 70 46 49
87 86 48 51
87 88 182 182
88 71 20 20
88 87 202 210
88 89 185 185
89 72 40 47
89 88 170 186
89 90 4 4
90 73 99 99
90 89 129 150
90 91 150 160
91 74 82 88
91 90 2 3
91 92 200 200
92 75 178 196
92 91 33 39
92 93 171 173
93 76 37 38
93 92 60 66
93 94 2 3
94 77 169 191
94 93 7 7
94 95 30 31
95 78 193 205
95 94 85 97
95 96 112 112
96 79 154 156
96 95 11 11
96 97 205 205
97 80 183 183
97 96 143 147
97 98 44 44
98 81 134 136
98 97 46 48
98 99 17 17
99 82 127 127
99 98 65 75
99 100 134 141
100 83 89 89
100 99 67 68
100 101 68 68
101 84 90 93
101 100 128 128
0 101
