200 734
0 1 78 90
0 8 249 255
1 0 70 105
8 0 19 219
1 2 31 40
1 9 278 295
2 1 253 265
9 1 29 30
2 3 297 313
2 10 59 307
3 2 13 36
10 2 56 56
3 4 11 34
3 11 29 77
4 3 10 12
11 3 114 119
4 5 229 265
4 12 107 201
5 4 39 158
12 4 110 132
5 6 1 13
5 13 15 226
6 5 218 264
13 5 30 201
6 7 92 202
6 14 71 72
7 6 100 108
14 6 27 29
7 15 20 63
15 7 148 215
8 9 50 78
8 16 24 71
9 8 148 245
16 8 133 286
9 10 41 240
9 17 152 312
10 9 207 211
17 9 205 206
10 11 79 126
10 18 16 27
11 10 52 145
18 10 144 146
11 12 294 294
11 19 113 261
12 11 186 223
19 11 266 273
12 13 99 100
12 20 171 201
13 12 11 14
20 12 42 282
13 14 49 68
13 21 59 150
14 13 41 42
21 13 60 91
14 15 47 48
14 22 148 153
15 14 114 195
22 14 81 85
15 23 257 306
23 15 118 211
16 17 293 295
16 24 91 114
17 16 4 10
24 16 90 129
17 18 229 245
17 25 104 240
18 17 85 145
25 17 53 246
18 19 17 19
18 26 133 168
19 18 110 156
26 18 124 280
19 20 244 295
19 27 19 31
20 19 272 300
27 19 50 113
20 21 273 336
20 28 9 77
21 20 31 69
28 20 50 51
21 22 3 22
21 29 29 76
22 21 37 274
29 21 44 46
22 23 281 325
22 30 51 95
23 22 19 21
30 22 176 265
23 31 24 163
31 23 179 218
24 25 94 129
24 32 67 76
25 24 65 65
32 24 161 164
25 26 140 192
25 33 70 255
26 25 63 82
33 25 38 152
26 27 45 47
26 34 126 128
27 26 9 9
34 26 107 172
27 28 115 131
27 35 4 13
28 27 41 123
35 27 87 102
28 29 89 268
28 36 270 281
29 28 68 122
36 28 233 247
29 30 210 265
29 37 129 263
30 29 10 87
37 29 8 9
30 31 8 22
30 38 218 231
31 30 180 217
38 30 98 145
31 39 181 207
39 31 39 63
32 33 53 72
32 40 6 14
33 32 236 240
40 32 13 44
33 34 176 223
33 41 195 214
34 33 24 269
41 33 28 141
34 35 41 41
34 42 145 162
35 34 94 116
42 34 10 11
35 36 97 100
35 43 155 164
36 35 119 215
43 35 109 112
36 37 118 162
36 44 11 75
37 36 175 186
44 36 117 146
37 38 156 198
37 45 197 318
38 37 120 289
45 37 55 98
38 39 89 201
38 46 230 270
39 38 17 43
46 38 138 157
39 47 37 73
47 39 168 320
40 41 184 278
40 48 223 250
41 40 179 207
48 40 205 217
41 42 228 242
41 49 49 52
42 41 156 156
49 41 308 334
42 43 349 353
42 50 194 212
43 42 42 129
50 42 99 147
43 44 56 89
43 51 53 239
44 43 270 270
51 43 14 27
44 45 32 38
44 52 122 165
45 44 50 190
52 44 167 186
45 46 48 140
45 53 34 49
46 45 53 132
53 45 78 78
46 47 207 209
46 54 98 121
47 46 19 58
54 46 91 95
47 55 43 79
55 47 36 37
48 49 15 15
48 56 77 79
49 48 149 168
56 48 12 21
49 50 144 201
49 57 37 42
