204 736
0 1 37 53
0 6 27 30
1 0 192 215
6 0 77 301
1 2 47 49
1 7 15 20
2 1 72 205
7 1 180 277
2 3 54 92
2 8 20 20
3 2 50 179
8 2 134 226
3 4 12 27
3 9 53 83
4 3 109 124
9 3 279 280
4 5 50 98
4 10 13 35
5 4 123 129
10 4 110 119
5 11 45 91
11 5 50 68
6 7 51 130
6 12 143 157
7 6 68 72
12 6 34 107
7 8 58 65
7 13 134 255
8 7 107 208
13 7 19 183
8 9 44 72
8 14 166 183
9 8 56 61
14 8 49 76
9 10 29 36
9 15 131 322
10 9 308 336
15 9 96 96
10 11 157 234
10 16 66 198
11 10 230 249
16 10 92 125
11 17 75 79
17 11 77 100
12 13 207 248
12 18 94 223
13 12 51 86
18 12 91 223
13 14 16 23
13 19 34 69
14 13 154 216
19 13 158 176
14 15 41 44
14 20 188 245
15 14 140 205
20 14 125 135
15 16 8 18
15 21 76 92
16 15 9 53
21 15 150 183
16 17 34 96
16 22 166 286
17 16 165 172
22 16 264 333
17 23 1 1
23 17 58 90
18 19 254 287
18 24 33 210
19 18 92 204
24 18 112 167
19 20 28 35
19 25 53 121
20 19 198 208
25 19 146 146
20 21 176 207
20 26 154 201
21 20 21 60
26 20 105 114
21 22 33 192
21 27 35 59
22 21 230 255
27 21 60 134
22 23 19 59
22 28 28 32
23 22 14 19
28 22 353 353
23 29 17 20
29 23 173 175
24 25 128 134
24 30 4 40
25 24 83 87
30 24 202 228
25 26 31 120
25 31 15 18
26 25 159 225
31 25 48 107
26 27 103 138
26 32 213 223
27 26 13 89
32 26 22 47
27 28 81 113
27 33 80 134
28 27 347 347
33 27 105 110
28 29 13 171
28 34 51 64
29 28 48 49
34 28 36 84
29 35 103 110
35 29 49 56
30 31 186 189
30 36 43 45
31 30 101 178
36 30 182 193
31 32 165 262
31 37 24 26
32 31 13 30
37 31 32 83
32 33 181 344
32 38 28 84
33 32 49 49
38 32 338 345
33 34 228 235
33 39 33 297
34 33 28 39
39 33 54 87
34 35 63 259
34 40 179 184
35 34 79 188
40 34 29 51
35 41 83 158
41 35 35 35
36 37 177 196
36 42 38 57
37 36 187 200
42 36 13 24
37 38 139 280
37 43 43 52
38 37 255 264
43 37 78 267
38 39 62 103
38 44 53 75
39 38 175 203
44 38 272 274
39 40 14 14
39 45 301 303
40 39 49 159
45 39 85 105
40 41 13 53
40 46 171 194
41 40 36 71
46 40 84 113
41 47 159 159
47 41 205 249
42 43 84 132
42 48 107 125
43 42 38 185
48 42 241 257
43 44 68 186
43 49 5 9
44 43 116 145
49 43 26 80
44 45 159 169
44 50 111 115
45 44 107 117
50 44 192 201
45 46 224 321
45 51 11 14
46 45 187 188
51 45 319 319
46 47 64 124
46 52 161 193
47 46 7 8
52 46 170 190
47 53 272 281
53 47 103 183
48 49 241 252
48 54 82 232
49 48 184 192
54 48 59 59
49 50 14 120
49 55 15 287
50 49 18 73
55 49 1 9
50 51 60 117
50 56 39 74
51 50 119 119
56 50 53 114
51 52 87 115
51 57 270 331
52 51 127 147
57 51 75 122
52 53 14 69
52 58 26 295
53 52 22 131
58 52 88 96
53 59 98 122
59 53 68 94
54 55 116 127
54 60 125 172
55 54 64 87
60 54 25 32
55 56 195 224
55 61 304 332
56 55 4 16
61 55 95 157
56 57 56 94
56 62 45 260
57 56 232 234
62 56 250 255
57 58 276 284
57 63 63 63
58 57 144 247
63 57 118 152
58 59 77 81
58 64 61 64
59 58 36 54
64 58 4 36
59 65 128 131
65 59 30 74
60 61 115 220
60 66 60 100
61 60 213 214
66 60 3 7
61 62 148 228
61 67 45 194
62 61 114 166
67 61 66 98
62 63 122 134
62 68 53 174
63 62 215 253
68 62 307 307
63 64 39 57
63 69 117 149
64 63 19 54
69 63 80 184
64 65 20 36
64 70 224 243
65 64 133 140
70 64 52 82
65 71 46 50
71 65 5 13
66 67 8 10
66 72 71 86
67 66 6 9
72 66 51 238
67 68 112 323
67 73 124 130
68 67 92 197
73 67 69 70
68 69 153 225
68 74 213 262
69 68 16 201
74 68 52 66
69 70 21 46
69 75 100 208
70 69 17 141
75 69 86 116
70 71 27 74
70 76 1 2
71 70 80 169
76 70 216 242
71 77 34 36
77 71 1 1
72 73 45 63
72 78 159 167
73 72 102 164
78 72 79 83
73 74 126 179
73 79 168 313
74 73 57 59
79 73 50 51
74 75 23 36
74 80 197 234
75 74 100 130
80 74 232 242
75 76 107 113
75 81 157 158
76 75 151 320
81 75 141 160
76 77 74 77
76 82 160 184
77 76 91 148
82 76 86 165
77 83 21 56
83 77 85 88
78 79 13 51
78 84 152 281
79 78 188 233
84 78 23 304
79 80 22 152
79 85 135 210
80 79 235 239
85 79 123 123
80 81 1 1
80 86 51 51
81 80 44 54
86 80 124 129
81 82 18 37
81 87 88 88
82 81 12 31
87 81 56 239
82 83 6 6
82 88 29 39
83 82 178 187
88 82 291 308
83 89 88 129
89 83 231 231
84 85 220 241
84 90 160 188
85 84 168 315
90 84 38 85
85 86 44 77
85 91 98 236
86 85 77 215
91 85 146 183
