640 2384
0 80 1 1
0 1 74 78
1 81 46 63
1 0 19 69
1 2 34 272
2 82 112 114
2 1 186 191
2 3 149 161
3 83 51 51
3 2 99 189
3 4 222 293
4 84 212 272
4 3 47 76
4 5 30 200
5 85 153 171
5 4 62 62
5 6 30 81
6 86 19 26
6 5 38 139
6 7 135 146
7 87 194 240
7 6 231 248
7 8 6 16
8 88 157 207
8 7 107 142
8 9 30 148
9 89 44 75
9 8 149 184
9 10 254 311
10 90 6 11
10 9 3 27
10 11 36 254
11 91 213 231
11 10 46 223
11 12 233 310
12 92 51 53
12 11 123 130
12 13 10 31
13 93 18 43
13 12 132 132
13 14 34 61
14 94 144 172
14 13 78 81
14 15 142 197
15 95 20 22
15 14 49 144
15 16 40 227
16 96 250 254
16 15 39 69
16 17 211 218
17 97 161 178
17 16 89 94
17 18 93 111
18 98 29 66
18 17 4 6
18 19 131 150
19 99 249 265
19 18 67 111
19 20 112 155
20 100 190 224
20 19 42 109
20 21 295 316
21 101 10 11
21 20 173 295
21 22 79 92
22 102 22 102
22 21 39 129
22 23 54 198
23 103 35 73
23 22 218 267
23 24 44 63
24 104 20 20
24 23 272 278
24 25 87 124
25 105 15 51
25 24 19 49
25 26 19 20
26 106 62 73
26 25 120 157
26 27 34 70
27 107 117 125
27 26 87 110
27 28 36 76
28 108 193 300
28 27 122 333
28 29 351 353
29 109 288 291
29 28 205 284
29 30 22 105
30 110 24 44
30 29 44 82
30 31 117 117
31 111 171 189
31 30 256 274
31 32 40 66
32 112 10 75
32 31 90 114
32 33 122 249
33 113 58 69
33 32 153 154
33 34 76 105
34 114 6 12
34 33 12 146
34 35 64 222
35 115 276 282
35 34 234 343
35 36 174 186
36 116 116 121
36 35 149 293
36 37 3 9
37 117 83 226
37 36 93 124
37 38 116 119
38 118 28 48
38 37 43 59
38 39 40 93
39 119 108 207
39 38 59 179
39 40 156 162
40 120 28 31
40 39 182 344
40 41 204 260
41 121 313 322
41 40 174 313
41 42 67 95
42 122 39 97
42 41 126 138
42 43 117 149
43 123 18 23
43 42 118 150
43 44 85 88
44 124 115 138
44 43 124 171
44 45 33 52
45 125 9 18
45 44 9 78
45 46 26 69
46 126 9 29
46 45 111 121
46 47 52 158
47 127 6 25
47 46 72 140
47 48 16 17
48 128 45 55
48 47 127 154
48 49 34 131
49 129 117 197
49 48 16 91
49 50 9 62
50 130 90 105
50 49 6 30
50 51 134 173
51 131 214 218
51 50 102 120
51 52 118 134
52 132 279 334
52 51 123 141
52 53 24 70
53 133 70 72
53 52 177 223
53 54 49 80
54 134 108 129
54 53 36 110
54 55 25 225
55 135 167 234
55 54 95 144
55 56 19 35
56 136 89 149
56 55 207 215
56 57 18 41
57 137 43 75
57 56 21 49
57 58 6 67
58 138 30 274
58 57 43 58
58 59 67 70
59 139 148 213
59 58 185 225
59 60 4 25
60 140 93 123
60 59 288 311
60 61 34 145
61 141 128 136
61 60 16 37
61 62 202 225
62 142 29 46
62 61 129 224
62 63 284 351
63 143 227 227
63 62 63 295
63 64 58 120
64 144 283 283
64 63 16 98
64 65 172 191
65 145 204 245
65 64 195 234
65 66 116 132
66 146 247 248
66 65 8 8
66 67 111 116
67 147 104 172
67 66 92 121
67 68 52 54
68 148 315 320
68 67 47 129
68 69 3 14
69 149 160 178
69 68 185 205
69 70 40 51
70 150 133 133
70 69 26 34
70 71 54 95
71 151 41 83
71 70 19 86
71 72 167 262
72 152 0 3
72 71 14 74
72 73 249 262
73 153 15 79
73 72 135 137
73 74 62 109
74 154 40 96
74 73 46 52
74 75 152 238
75 155 41 153
75 74 232 252
75 76 30 52
76 156 73 78
76 75 58 112
76 77 38 139
77 157 181 291
77 76 221 259
77 78 126 129
78 158 7 32
78 77 182 205
78 79 95 129
79 159 183 185
79 78 22 23
80 0 14 30
80 160 221 233
80 81 50 120
81 1 91 167
81 161 155 235
81 80 299 312
81 82 246 294
82 2 160 162
82 162 41 57
82 81 2 16
82 83 8 22
83 3 279 283
83 163 51 155
83 82 326 334
83 84 33 33
84 4 168 227
84 164 3 9
84 83 123 204
84 85 79 119
85 5 26 34
85 165 46 301
85 84 180 186
85 86 177 266
86 6 145 163
86 166 75 89
86 85 94 199
86 87 198 204
87 7 19 191
87 167 135 176
87 86 14 17
87 88 44 65
88 8 225 225
88 168 46 89
88 87 47 59
88 89 131 151
89 9 3 17
89 169 7 11
89 88 5 59
89 90 18 25
90 10 46 62
90 170 171 183
90 89 13 180
90 91 131 147
91 11 82 136
91 171 35 38
91 90 38 41
91 92 17 45
92 12 51 149
