203 740
0 1 222 249
0 7 108 138
1 0 36 37
7 0 231 253
1 2 98 149
1 8 40 73
2 1 202 236
8 1 20 58
2 3 20 30
2 9 53 58
3 2 57 57
9 2 98 134
3 4 157 167
3 10 52 89
4 3 85 86
10 3 39 91
4 5 17 191
4 11 152 203
5 4 146 161
11 4 140 206
5 6 160 179
5 12 24 25
6 5 47 54
12 5 130 130
6 13 8 72
13 6 59 86
7 8 7 40
7 14 24 103
8 7 66 106
14 7 96 133
8 9 32 60
8 15 156 240
9 8 8 59
15 8 138 139
9 10 77 81
9 16 175 176
10 9 18 18
16 9 56 78
10 11 53 81
10 17 2 5
11 10 53 72
17 10 289 317
11 12 59 111
11 18 33 70
12 11 50 87
18 11 276 312
12 13 1 2
12 19 38 39
13 12 37 80
19 12 15 117
13 20 133 199
20 13 120 236
14 15 90 154
14 21 17 41
15 14 60 61
21 14 48 86
15 16 40 47
15 22 49 66
16 15 59 92
22 15 97 112
16 17 102 164
16 23 125 134
17 16 32 151
23 16 8 64
17 18 112 115
17 24 103 189
18 17 120 164
24 17 101 181
18 19 196 219
18 25 134 136
19 18 47 138
25 18 49 137
19 20 100 101
19 26 34 182
20 19 245 347
26 19 113 206
20 27 198 254
27 20 65 66
21 22 61 76
21 28 105 162
22 21 65 78
28 21 40 59
22 23 6 36
22 29 20 43
23 22 219 223
29 22 19 75
23 24 23 155
23 30 67 104
24 23 13 105
30 23 113 176
24 25 211 229
24 31 15 15
25 24 200 290
31 24 59 82
25 26 122 287
25 32 4 47
26 25 317 350
32 25 316 316
26 27 191 235
26 33 223 243
27 26 38 55
33 26 7 9
27 34 38 38
34 27 79 99
28 29 3 27
28 35 18 26
29 28 19 41
35 28 76 104
29 30 26 120
29 36 15 18
30 29 193 228
36 29 99 117
30 31 24 37
30 37 214 232
31 30 15 40
37 30 224 273
31 32 95 132
31 38 83 84
32 31 24 95
38 31 5 44
32 33 82 188
32 39 256 319
33 32 95 174
39 32 43 54
33 34 145 316
33 40 349 351
34 33 143 143
40 33 12 19
34 41 120 199
41 34 5 17
35 36 193 220
35 42 23 29
36 35 89 94
42 35 160 222
36 37 22 27
36 43 173 221
37 36 30 208
43 36 150 223
37 38 151 165
37 44 53 65
38 37 99 125
44 37 132 159
38 39 132 242
38 45 18 95
39 38 211 218
45 38 227 247
39 40 172 178
39 46 17 33
40 39 6 33
46 39 13 14
40 41 16 48
40 47 265 306
41 40 16 16
47 40 21 39
41 48 230 262
48 41 90 151
42 43 174 181
42 49 10 69
43 42 26 57
49 42 8 74
43 44 104 125
43 50 100 168
